"","","","validation_labels_k"
"1",1,1,1
"2",1,1,1
"3",4.18356269503138e-16,0,1
"4",4.37432165142915e-12,0,0
"5",2.93164594040718e-05,0,0
"6",2.80709463582421e-23,0,0
"7",0.446516811847687,0,0
"8",1,1,1
"9",1.08646225967669e-13,0,0
"10",0.999989628791809,1,0
"11",1.53732013151348e-18,0,0
"12",4.85522022586338e-09,0,0
"13",1,1,1
"14",1,1,1
"15",6.86923726789246e-07,0,0
"16",1,1,1
"17",0.000737739959731698,0,0
"18",1,1,0
"19",2.31656534233071e-12,0,0
"20",1.00873036783147e-25,0,0
"21",0.998662114143372,1,1
"22",6.98627057422953e-15,0,0
"23",1,1,1
"24",1,1,0
"25",4.42654851440238e-07,0,0
"26",6.21674800527217e-09,0,0
"27",0.99999988079071,1,1
"28",1,1,1
"29",1,1,1
"30",0.999718129634857,1,1
"31",1,1,1
"32",1,1,1
"33",1,1,1
"34",1.40302974134566e-16,0,0
"35",6.49357650983617e-11,0,0
"36",6.94108083709792e-16,0,0
"37",1.47621421838406e-22,0,0
"38",1.32250862161716e-21,0,0
"39",2.60964916343198e-10,0,0
"40",1,1,1
"41",5.04146962626941e-17,0,0
"42",1,1,1
"43",1,1,0
"44",1,1,1
"45",1,1,1
"46",1.63957520622055e-17,0,0
"47",1,1,1
"48",1,1,1
"49",1,1,1
"50",7.00151325988569e-20,0,0
"51",0.958017945289612,1,1
"52",1,1,1
"53",1,1,1
"54",1,1,1
"55",3.39586956733927e-17,0,0
"56",1,1,1
"57",4.36037707676751e-12,0,0
"58",1.8046881450573e-05,0,0
"59",1,1,1
"60",1,1,1
"61",1,1,1
"62",6.99519988968037e-16,0,0
"63",4.02644887917414e-12,0,0
"64",1.17277113036758e-17,0,0
"65",1.40681729383706e-18,0,0
"66",0.0827249437570572,0,1
"67",1,1,1
"68",1.19311594514111e-20,0,0
"69",6.83192094253792e-19,0,0
"70",3.83696141875657e-15,0,0
"71",3.12770476185165e-10,0,0
"72",1,1,1
"73",1,1,1
"74",1,1,1
"75",1,1,1
"76",0.959627747535706,1,0
"77",2.4191996198181e-14,0,0
"78",9.69664251897484e-05,0,0
"79",3.58183260688429e-16,0,0
"80",1,1,1
"81",2.23844936184971e-13,0,0
"82",1,1,1
"83",0.999986171722412,1,1
"84",1,1,1
"85",1.61150843780433e-08,0,0
"86",1,1,1
"87",1,1,1
"88",1,1,1
"89",1,1,1
"90",1,1,1
"91",1,1,1
"92",1,1,1
"93",1,1,1
"94",1.07187279730122e-17,0,0
"95",4.62928418835873e-22,0,0
"96",1,1,1
"97",5.82922449472244e-19,0,0
"98",1,1,1
"99",8.09616921170567e-18,0,0
"100",7.11669776623893e-16,0,0
"101",8.76828449257461e-14,0,0
"102",0.00385206681676209,0,0
"103",1,1,1
"104",0.100838750600815,0,0
"105",3.93881094407078e-10,0,0
"106",2.43132736166274e-11,0,0
"107",1,1,0
"108",7.48088629334664e-24,0,0
"109",1,1,0
"110",1.62569217905073e-18,0,0
"111",5.95100097672274e-12,0,0
"112",2.51357908011979e-14,0,0
"113",1,1,1
"114",1,1,1
"115",1.05737145096916e-15,0,0
"116",1,1,1
"117",1,1,1
"118",1,1,1
"119",1,1,1
"120",1,1,1
"121",1,1,1
"122",1,1,1
"123",2.51479530533061e-08,0,0
"124",1,1,1
"125",1,1,1
"126",2.82840399989936e-08,0,0
"127",1,1,1
"128",1,1,1
"129",0.00015761426766403,0,1
"130",1,1,1
"131",1,1,1
"132",8.41626840502553e-27,0,1
"133",0.999979853630066,1,0
"134",0.00335166067816317,0,0
"135",1,1,1
"136",7.97754227716951e-21,0,0
"137",5.28088492046663e-07,0,0
"138",1,1,1
"139",1,1,1
"140",1,1,1
"141",5.36879861101625e-06,0,0
"142",5.66750115584767e-16,0,0
"143",1.10696537376498e-05,0,0
"144",9.24940496643909e-16,0,0
"145",0.999999284744263,1,0
"146",3.83145432693011e-19,0,0
"147",3.48923646052712e-12,0,0
"148",1.07187279730122e-17,0,0
"149",5.25715862535383e-17,0,0
"150",2.5337914848933e-05,0,0
"151",1.96392343639152e-18,0,0
"152",1,1,1
"153",1,1,1
"154",1,1,1
