"","","","validation_labels_k"
"1",4.22610585415484e-10,0,0
"2",7.76743984886794e-14,0,0
"3",1,1,1
"4",0.997478783130646,1,1
"5",1,1,1
"6",0.388926059007645,0,0
"7",1,1,1
"8",1.09427517299755e-14,0,0
"9",2.7448207262637e-08,0,0
"10",0.000230094126891345,0,0
"11",1.95258590866433e-16,0,0
"12",5.35812091584376e-07,0,0
"13",4.93977883432388e-15,0,0
"14",0.99999988079071,1,1
"15",4.91293610611551e-14,0,0
"16",1,1,1
"17",1,1,1
"18",1,1,1
"19",2.25550237124492e-13,0,0
"20",1.63486475912578e-07,0,0
"21",1,1,1
"22",8.30524840012004e-08,0,0
"23",1,1,1
"24",1,1,1
"25",1,1,1
"26",2.48853493367562e-10,0,0
"27",0.465665698051453,0,1
"28",1,1,1
"29",1,1,1
"30",1,1,1
"31",1,1,1
"32",1,1,1
"33",1,1,1
"34",1,1,1
"35",0.999999761581421,1,1
"36",2.9736495384125e-12,0,0
"37",1,1,1
"38",1,1,1
"39",9.64425908023259e-08,0,0
"40",1.55416679525899e-10,0,0
"41",2.85462498084144e-08,0,0
"42",3.7529838195087e-16,0,0
"43",4.79802611152991e-06,0,0
"44",6.40461017553662e-10,0,0
"45",0.997748792171478,1,0
"46",7.53548667908888e-10,0,0
"47",1.25784961873404e-13,0,0
"48",3.05538856082421e-06,0,0
"49",1,1,1
"50",1,1,1
"51",1.17924703335603e-09,0,0
"52",1,1,1
"53",2.12056761483836e-06,0,0
"54",1,1,1
"55",1.16170051356335e-08,0,0
"56",0.00572231085970998,0,0
"57",1,1,1
"58",5.82586895392367e-11,0,0
"59",9.17382697585012e-11,0,0
"60",2.3013970348984e-05,0,1
"61",2.20664754372636e-13,0,0
"62",1,1,1
"63",1,1,1
"64",1,1,1
"65",1,1,1
"66",6.15660655454656e-19,0,0
"67",1,1,1
"68",2.54322474191326e-09,0,0
"69",0.00123107398394495,0,0
"70",0.000163174743647687,0,0
"71",1,1,1
"72",1.95325491891829e-10,0,0
"73",7.71969794755023e-08,0,0
"74",1,1,1
"75",1,1,1
"76",2.48664332502813e-06,0,0
"77",0.176898300647736,0,0
"78",1.28845258018373e-07,0,0
"79",1,1,1
"80",4.40379763905208e-12,0,0
"81",1,1,1
"82",1,1,1
"83",1.92723545455742e-10,0,0
"84",2.07301979537411e-14,0,0
"85",1,1,1
"86",1,1,1
"87",2.28162230087037e-06,0,0
"88",1.66375650793956e-17,0,0
"89",1.45791133832063e-07,0,0
"90",9.00584424812223e-08,0,0
"91",1,1,1
"92",1,1,1
"93",1.90042515058053e-09,0,0
"94",0.960712492465973,1,0
"95",1,1,1
"96",1,1,1
"97",1,1,1
"98",2.84097492198043e-08,0,0
"99",1,1,1
"100",1,1,1
"101",1,1,1
"102",1,1,1
"103",0.28533998131752,0,0
"104",1,1,1
"105",1,1,1
"106",1,1,1
"107",1,1,1
"108",6.96018469170667e-06,0,0
"109",0.00082891556667164,0,0
"110",1,1,1
"111",0.000116045201139059,0,0
