"","","","validation_labels_k"
"1",0.892016053199768,1,1
"2",1.47665332406177e-07,0,0
"3",1,1,1
"4",0.999993920326233,1,1
"5",0.939478576183319,1,1
"6",5.22791188117822e-09,0,0
"7",0.99999988079071,1,0
"8",1.84617918825777e-13,0,0
"9",0.0425456203520298,0,1
"10",0.0296854507178068,0,1
"11",0.999161601066589,1,0
"12",0.0354992114007473,0,1
"13",0.990955054759979,1,1
"14",1.32993887170391e-12,0,0
"15",0.944741129875183,1,1
"16",3.22600713503762e-12,0,0
"17",2.22204187917527e-17,0,0
"18",9.16187943289515e-08,0,0
"19",2.69164701194313e-07,0,0
"20",2.93964262709778e-07,0,0
"21",0.999969244003296,1,1
"22",3.21223524224479e-05,0,0
"23",1,1,1
"24",1.46634448583427e-07,0,0
"25",0.117200709879398,0,0
"26",0.0498272888362408,0,1
"27",1,1,1
"28",1.30688544025277e-15,0,0
"29",8.48312069479107e-08,0,0
"30",1,1,1
"31",0.999999642372131,1,1
"32",2.53284421214417e-10,0,0
"33",3.72562624306738e-07,0,0
"34",2.66472222065772e-09,0,0
"35",1.18710027701904e-13,0,0
"36",0.99843817949295,1,1
"37",1.62039659468149e-09,0,0
"38",1,1,1
"39",1,1,1
"40",1.82397189655764e-16,0,0
"41",0.0323185250163078,0,0
"42",1,1,1
"43",3.73171493706081e-11,0,0
"44",6.59028109861737e-10,0,0
"45",9.75001235303807e-09,0,0
"46",1,1,1
"47",0.999999761581421,1,1
"48",0.998508036136627,1,0
"49",1,1,1
"50",0.000324470805935562,0,1
"51",8.18423359139932e-14,0,0
"52",4.64146276968336e-09,0,0
"53",1.33748735606787e-05,0,0
"54",1,1,1
"55",0.0386366583406925,0,1
"56",1.36916227053835e-12,0,0
"57",6.31745045165388e-10,0,0
"58",5.08763253748157e-10,0,0
"59",3.90592636359544e-12,0,0
"60",8.33547586422817e-13,0,0
"61",8.71917094080743e-10,0,0
"62",1.13404052815014e-09,0,0
"63",3.98045640892519e-09,0,0
"64",1,1,1
"65",1,1,1
"66",6.97157084682552e-16,0,0
"67",1.33569997728955e-07,0,0
"68",1.1107352371198e-08,0,0
"69",5.38974953556703e-09,0,0
"70",1,1,1
"71",0.999972701072693,1,1
"72",0.0674544870853424,0,1
"73",1,1,1
"74",1,1,1
"75",1.27213115774794e-06,0,0
"76",1,1,1
"77",1,1,1
"78",1,1,1
"79",1.49226423218352e-06,0,1
"80",0.0817504227161407,0,0
"81",1,1,1
"82",2.5408426154172e-05,0,0
"83",0.99999725818634,1,1
"84",0.313172936439514,0,1
"85",0.998752117156982,1,1
"86",0.231079086661339,0,1
"87",2.27645860495507e-10,0,0
"88",5.59938143851468e-06,0,0
"89",1.07885222768735e-14,0,0
"90",1,1,1
"91",1,1,1
"92",0.897079050540924,1,1
"93",0.000943585531786084,0,0
"94",6.43498143659826e-09,0,0
"95",1.23617383690489e-11,0,0
"96",2.90254556500891e-11,0,0
"97",1.22614453312853e-11,0,0
"98",9.32443633416824e-09,0,0
"99",4.10121103744387e-10,0,0
"100",9.32443633416824e-09,0,0
"101",5.5411133580846e-13,0,0
"102",1.01232876248414e-10,0,0
"103",3.42539234823858e-12,0,0
"104",5.8680073604031e-13,0,0
"105",2.00023975160946e-09,0,0
"106",2.34045558304143e-15,0,0
"107",1,1,1
"108",1,1,1
"109",1,1,1
"110",1,1,1
"111",1,1,1
"112",0.99999988079071,1,1
"113",0.99999988079071,1,1
"114",0.989327669143677,1,1
"115",1,1,1
"116",1,1,1
"117",0.993397831916809,1,1
"118",1,1,1
"119",1.64605297708204e-12,0,0
"120",1,1,1
"121",1,1,1
"122",1.10969111503934e-12,0,0
"123",1.56329771350272e-09,0,1
"124",6.41003352939151e-05,0,1
"125",1,1,1
"126",1,1,1
"127",1,1,1
"128",1,1,1
"129",1,1,1
"130",4.21241202275269e-06,0,0
"131",0.99929404258728,1,1
"132",1,1,1
"133",1,1,1
"134",1,1,1
"135",2.14743522443384e-12,0,0
"136",1.62876588843779e-13,0,0
"137",3.97498611803826e-09,0,0
"138",0.998688757419586,1,1
"139",1,1,1
"140",1.3590968052314e-14,0,0
"141",5.02662411694388e-10,0,0
"142",1.77090525403656e-12,0,0
"143",1.27595434218364e-11,0,0
"144",0.890375792980194,1,1
"145",1.2090227430317e-10,0,0
"146",5.48136427602511e-17,0,0
"147",1.4203235254584e-09,0,0
"148",8.01259218974337e-08,0,0
"149",1.03116072538295e-12,0,0
"150",6.25073083571070e-12,0,0
"151",1.25950844805794e-13,0,0
"152",5.2143575915431e-13,0,0
"153",1,1,1
"154",1,1,1
"155",3.43392031254552e-07,0,0
"156",3.07202818738972e-10,0,0
"157",2.1651664836031e-11,0,0
"158",7.28610965698048e-22,0,0
"159",9.25972987175783e-09,0,0
"160",1,1,1
"161",1,1,1
"162",0.999982118606567,1,1
"163",1,1,1
"164",1.76227435422227e-10,0,0
"165",1,1,1
"166",0.999940037727356,1,1
"167",4.29439157845213e-11,0,0
"168",1,1,1
"169",2.20998375155546e-09,0,0
"170",2.24559842942895e-10,0,0
"171",1.02983255603761e-11,0,0
"172",5.19530474196728e-10,0,0
"173",1.28164062696001e-10,0,0
"174",7.77635011939282e-10,0,0
"175",5.54491172977123e-08,0,0
"176",1.24754742127087e-12,0,0
"177",2.23997864701175e-09,0,0
"178",8.64773808118002e-10,0,0
"179",7.07398140065152e-10,0,0
"180",2.20998375155546e-09,0,0
"181",2.43824349599464e-10,0,0
"182",1,1,1
"183",1.90030005620123e-11,0,0
"184",5.05044290832757e-08,0,0
"185",1.73177808898695e-11,0,0
"186",0.999998331069946,1,0
"187",5.54491172977123e-08,0,0
"188",1,1,1
"189",5.44466649543551e-09,0,0
"190",1.07063880330771e-13,0,0
"191",1.25819751210614e-13,0,0
"192",2.7183924555807e-10,0,0
"193",0.00785080622881651,0,0
"194",3.71021435796592e-09,0,0
"195",4.80817850811999e-11,0,0
"196",1.2474564567086e-13,0,0
"197",8.79922090052387e-12,0,0
