"","","","validation_labels_k"
"1",1,1,1
"2",1,1,1
"3",3.53945574529148e-23,0,0
"4",1,1,1
"5",2.74970721624318e-36,0,0
"6",0.000143467375892214,0,0
"7",1,1,1
"8",1.22697269011596e-11,0,0
"9",1,1,1
"10",1,1,1
"11",9.48574621628673e-11,0,0
"12",0.000180509610800073,0,0
"13",1,1,1
"14",1,1,1
"15",1,1,1
"16",1,1,1
"17",8.14576677594589e-14,0,0
"18",6.92431381990702e-16,0,0
"19",1.13659463785165e-11,0,0
"20",1,1,1
"21",1,1,1
"22",1,1,1
"23",1,1,1
"24",1.54699918240159e-12,0,0
"25",1.45690196323332e-15,0,0
"26",1,1,1
"27",1,1,1
"28",3.15990655508358e-05,0,0
"29",1,1,1
"30",0.999999165534973,1,1
"31",0.99999988079071,1,1
"32",1.97254444223895e-13,0,0
"33",1,1,1
"34",2.4502863219054e-17,0,0
"35",0.00173892884049565,0,0
"36",2.93004265058393e-28,0,0
"37",1.33004605593068e-11,0,0
"38",1,1,1
"39",1,1,1
"40",2.29783866467271e-25,0,0
"41",1.40756902796768e-14,0,0
"42",1,1,1
"43",1,1,1
"44",5.34354171577434e-07,0,0
"45",1.44250624124804e-16,0,0
"46",4.39950353925411e-10,0,0
"47",1,1,1
"48",1.07058262384748e-15,0,0
"49",0.00857390556484461,0,0
"50",4.53446329878822e-16,0,0
"51",6.47584052224014e-26,0,0
"52",2.53189953456013e-16,0,0
"53",1.22299434468509e-10,0,0
"54",5.28454644308657e-16,0,1
"55",0.999998688697815,1,1
"56",1,1,1
"57",4.2192881848019e-23,0,0
"58",1,1,1
"59",2.03266613610364e-12,0,1
"60",1,1,1
"61",1.39506016694213e-06,0,0
"62",3.97309843445243e-13,0,1
"63",1,1,1
"64",1.47011080677104e-15,0,0
"65",0.999958992004395,1,1
"66",1,1,1
"67",1,1,1
"68",1.18614225681531e-18,0,0
"69",4.1323047761388e-10,0,0
"70",2.58450747782357e-12,0,0
"71",3.29361815598617e-10,0,0
"72",1.13944057000876e-18,0,0
"73",1,1,1
"74",3.6105880519546e-15,0,0
"75",1,1,1
"76",5.58870909230289e-16,0,0
"77",7.6374372104393e-11,0,0
"78",3.6663483011827e-19,0,1
"79",1,1,1
"80",1,1,1
"81",1,1,1
"82",3.12177116202678e-31,0,0
"83",1,1,1
"84",1,1,1
"85",7.86776672612177e-06,0,1
"86",1,1,1
"87",1,1,1
"88",1,1,1
"89",4.00568714367018e-21,0,0
"90",1,1,1
"91",1.62547673986019e-16,0,0
"92",1.7668287455308e-07,0,0
"93",1,1,1
"94",2.29871399692883e-11,0,0
"95",1,1,1
"96",1,1,1
"97",1,1,1
"98",1,1,1
"99",1,1,1
"100",1,1,1
"101",1,1,1
"102",2.27558676915093e-17,0,0
"103",0.000878277525771409,0,0
"104",3.23898378820978e-13,0,0
"105",1.20537423358574e-12,0,0
"106",1,1,1
"107",9.1569752090285e-22,0,0
"108",1,1,1
"109",4.08113378004678e-17,0,0
"110",1,1,1
"111",1,1,1
"112",6.3343150169537e-11,0,0
"113",1,1,1
"114",1,1,1
"115",1,1,1
"116",2.02779977348427e-22,0,0
"117",6.59201805554982e-13,0,0
"118",1,1,1
"119",8.28073910439861e-14,0,0
"120",7.46808236991578e-17,0,0
"121",2.74584965875846e-10,0,0
"122",4.81319696013678e-15,0,0
"123",1,1,1
"124",2.1218710411179e-19,0,0
"125",1,1,1
"126",1,1,1
"127",1,1,1
"128",1,1,1
"129",1,1,1
"130",1,1,1
"131",1,1,1
"132",1.04765605267011e-21,0,0
"133",7.90849882408059e-26,0,0
"134",5.50765015683302e-16,0,0
"135",9.87993726017651e-19,0,0
"136",1,1,1
"137",1.47601066071608e-23,0,0
"138",2.48319614870596e-10,0,0
"139",1,1,1
"140",9.56294243223965e-05,0,0
"141",2.61176383593701e-15,0,0
"142",1.28584497360862e-05,0,0
"143",2.72042154428331e-13,0,0
"144",1,1,1
"145",2.77306384077747e-07,0,0
"146",1,1,1
"147",0.999773442745209,1,1
"148",2.57361432985763e-25,0,0
"149",1,1,1
"150",1,1,1
"151",7.70142882799973e-09,0,0
"152",0.999749600887299,1,1
