"","","","validation_labels_k"
"1",0.999674201011658,1,1
"2",0.150442942976952,0,0
"3",0.999997615814209,1,1
"4",1,1,0
"5",1.13082494479499e-08,0,0
"6",0.939545214176178,1,1
"7",0.484812289476395,0,1
"8",0.300002723932266,0,0
"9",1,1,0
"10",0.0969336107373238,0,1
"11",1.02815499170017e-10,0,0
"12",7.99297595222015e-07,0,0
"13",0.928768336772919,1,1
"14",2.17870461255432e-11,0,1
"15",0.99999988079071,1,0
"16",0.44882470369339,0,1
"17",4.25735358078327e-09,0,0
"18",0.97808700799942,1,0
"19",6.93240309601606e-08,0,0
"20",2.77391282686723e-13,0,0
"21",6.36913369267411e-11,0,0
"22",3.75604476827823e-18,0,0
"23",1.34016268135001e-12,0,0
"24",1.6682170173542e-18,0,0
"25",0.885831773281097,1,1
"26",6.90529581265879e-16,0,0
"27",4.61666388673621e-07,0,1
"28",1,1,1
"29",0.21744729578495,0,1
"30",0.998867034912109,1,0
"31",0.000589866831433028,0,1
"32",9.68259773799218e-05,0,0
"33",6.36278900856269e-06,0,0
"34",0.000374240422388539,0,0
"35",4.93170026415358e-23,0,0
"36",0.944751262664795,1,1
"37",0.100438803434372,0,0
"38",1,1,1
"39",4.53840459934007e-18,0,0
"40",0.114234879612923,0,0
"41",1,1,1
"42",0.999999761581421,1,1
"43",2.07250102496337e-11,0,0
"44",2.14969730384651e-12,0,0
"45",1.12373644245881e-26,0,0
"46",1.34808142426834e-09,0,0
"47",1.07863826716488e-14,0,0
"48",0.999999165534973,1,1
"49",6.60493448129129e-12,0,0
"50",7.52707819628995e-06,0,0
"51",7.35166046410749e-23,0,0
"52",0.000126792641822249,0,0
"53",1,1,1
"54",8.75905603817403e-18,0,0
"55",2.25030369594323e-16,0,0
"56",2.25030369594323e-16,0,0
"57",2.15016560803426e-15,0,0
"58",1.0529019078831e-07,0,0
"59",1.05295130197192e-05,0,0
"60",4.80372852607047e-09,0,0
"61",1.19743237220416e-15,0,0
"62",8.1353365445823e-17,0,0
"63",1,1,1
"64",9.63627488914653e-09,0,0
"65",4.42357077190536e-06,0,0
"66",1.47565643735583e-15,0,0
"67",7.53459572511161e-10,0,0
"68",1,1,1
"69",1,1,1
"70",5.19029796919313e-08,0,1
"71",4.48302115915733e-12,0,0
"72",1,1,1
"73",1.42619320797621e-08,0,0
"74",1.42896060424391e-05,0,0
"75",0.00249856919981539,0,0
"76",1,1,1
"77",1,1,0
"78",0.999904632568359,1,1
"79",8.15517786634246e-09,0,0
"80",1.45600517953426e-06,0,0
"81",0.0429047085344791,0,1
"82",0.99999725818634,1,1
"83",3.01714128428717e-21,0,0
"84",8.34891780276265e-14,0,0
"85",1.06152906917736e-17,0,0
"86",0.99989116191864,1,1
"87",5.58398642169777e-06,0,0
"88",1.25434208918078e-13,0,0
"89",4.77683170796439e-12,0,0
"90",2.8727380591658e-26,0,0
"91",1,1,1
"92",1,1,1
"93",2.29577294674765e-12,0,0
"94",0.00431486638262868,0,0
"95",1,1,1
"96",1,1,1
"97",1.00536460934109e-07,0,0
"98",1,1,1
"99",3.57223803969762e-17,0,0
"100",1,1,1
"101",6.42644032607109e-14,0,0
"102",1.24265162843398e-14,0,0
"103",2.80797114076206e-13,0,0
"104",1.99943273743175e-11,0,0
"105",1,1,1
"106",2.43410025468904e-09,0,0
"107",1,1,1
"108",0.00283013610169291,0,1
"109",2.71593542062543e-14,0,0
"110",1,1,1
"111",0.150218293070793,0,0
"112",3.20378459716796e-16,0,0
"113",0.999999761581421,1,1
"114",1,1,1
"115",1,1,1
"116",3.66959454822791e-07,0,0
"117",9.44018897341276e-15,0,0
"118",0.0753653049468994,0,1
"119",0.998171210289001,1,1
"120",0.999135076999664,1,1
"121",1,1,1
"122",1,1,1
"123",1,1,1
"124",1,1,1
"125",4.99832705606884e-13,0,0
"126",2.48642074924473e-20,0,0
"127",1.1354683333983e-14,0,0
"128",7.26567325925753e-17,0,0
"129",1.23749957170813e-15,0,0
"130",3.49278642162347e-19,0,0
"131",5.64256093246025e-17,0,0
"132",6.07479115413471e-19,0,0
"133",1.98593511961952e-20,0,0
"134",1,1,1
"135",1,1,0
"136",1,1,1
"137",1,1,1
"138",0.999828577041626,1,1
"139",2.23466434430292e-14,0,0
"140",6.05540876141894e-17,0,0
"141",6.04118310931767e-10,0,0
"142",1,1,1
"143",1,1,1
"144",0.993238210678101,1,1
"145",1.40801836856497e-09,0,0
"146",1,1,1
"147",1,1,1
"148",7.52758751332294e-06,0,0
"149",3.67318676808281e-07,0,0
"150",1.07836422083563e-11,0,0
"151",0.987870395183563,1,0
"152",1,1,1
"153",1,1,1
"154",0.000682282436173409,0,0
"155",4.06525076957104e-26,0,0
"156",1,1,1
"157",0.999997973442078,1,1
"158",3.13604392454536e-10,0,0
"159",1.00194781941718e-14,0,0
"160",1.38809768868609e-15,0,0
"161",1,1,1
"162",0.975023150444031,1,0
"163",1,1,1
"164",0.999999165534973,1,1
"165",1,1,0
"166",0.984886109828949,1,1
"167",1,1,1
"168",1,1,1
"169",1,1,1
"170",0.99994695186615,1,1
"171",0.999999403953552,1,1
"172",1,1,1
"173",1,1,1
"174",2.14976935239974e-05,0,0
"175",0.71235066652298,1,1
"176",5.13925143230088e-19,0,0
"177",5.44749631213874e-15,0,0
"178",4.64076192520308e-21,0,0
"179",2.5402606179583e-14,0,0
"180",7.48473384651872e-18,0,0
"181",0.999999642372131,1,1
"182",1.79783920959918e-16,0,0
"183",8.48533122013227e-17,0,0
"184",0.123461507260799,0,1
"185",0.999895095825195,1,1
"186",0.999998331069946,1,1
"187",1,1,1
"188",0.0085536427795887,0,0
"189",1,1,1
"190",1.64407575117684e-20,0,0
"191",2.04061883696586e-15,0,0
"192",1.56850480090206e-15,0,0
"193",1,1,1
"194",1,1,1
"195",1,1,1
"196",2.73847954132978e-14,0,0
"197",1,1,1
"198",6.86166022205725e-05,0,0
"199",1,1,1
"200",1,1,1
"201",0.134609445929527,0,0
"202",1,1,1
"203",0.793226480484009,1,0
"204",1,1,1
"205",1,1,1
"206",1.10594601210323e-05,0,0
"207",1.05444841747016e-09,0,0
"208",1,1,1
"209",1,1,1
"210",0.0906913429498672,0,1
"211",1,1,1
"212",1,1,1
"213",0.999999284744263,1,1
"214",2.59896736344135e-19,0,0
"215",1,1,1
"216",1,1,1
"217",6.3593641257912e-14,0,0
"218",3.45740396479197e-20,0,0
"219",3.8910759059263e-09,0,0
"220",1,1,1
"221",1.56991173533294e-11,0,0
