"","","","validation_labels_k"
"1",0.998653173446655,1,1
"2",1,1,1
"3",1,1,1
"4",1,1,1
"5",1,1,1
"6",1,1,1
"7",1,1,1
"8",1,1,1
"9",1,1,1
"10",1,1,1
"11",0.999999761581421,1,1
"12",1,1,1
"13",1,1,1
"14",1,1,1
"15",1,1,1
"16",1.95346565305954e-05,0,1
"17",1,1,1
"18",1,1,1
"19",2.44730831155948e-08,0,0
"20",1,1,1
"21",0.686684429645538,1,1
"22",0.0264871791005135,0,1
"23",0.110475048422813,0,1
"24",6.89052785673994e-06,0,0
"25",1,1,1
"26",0.0342003628611565,0,1
"27",2.02870946902417e-14,0,0
"28",2.13705419975525e-18,0,0
"29",1,1,1
"30",1,1,1
"31",1,1,1
"32",1,1,1
"33",2.4918296880782e-15,0,0
"34",1.85058411261707e-06,0,0
"35",7.92761284174048e-07,0,0
"36",1,1,1
"37",1,1,1
"38",4.85990345189258e-11,0,0
"39",1,1,1
"40",1,1,1
"41",1,1,1
"42",1,1,1
"43",1,1,1
"44",1,1,1
"45",0.998638689517975,1,1
"46",1.03761536038652e-17,0,0
"47",3.00057934055076e-07,0,1
"48",5.09205217813003e-24,0,0
"49",2.52565822522784e-16,0,0
"50",0.999264299869537,1,0
"51",4.08860926973636e-19,0,0
"52",2.48034118499996e-18,0,0
"53",9.03008526620397e-07,0,0
"54",2.72467901752908e-21,0,0
"55",9.31493855031544e-14,0,0
"56",4.97407115496173e-11,0,0
"57",2.59537628950648e-15,0,0
"58",0.99999988079071,1,1
"59",1,1,1
"60",0.634510695934296,1,0
"61",4.11946120948414e-06,0,0
"62",1,1,1
"63",4.05705957717828e-09,0,0
"64",1,1,1
"65",1,1,1
"66",0.956662476062775,1,1
"67",7.85332640635175e-20,0,0
"68",7.16652553815235e-16,0,0
"69",3.85491682317247e-16,0,0
"70",3.33237539125453e-12,0,0
"71",1,1,1
"72",1,1,1
"73",9.3624526534275e-12,0,0
"74",1,1,1
"75",6.06748504249684e-15,0,0
"76",1,1,1
"77",1,1,1
"78",1,1,1
"79",1,1,1
"80",1,1,1
"81",0.872482180595398,1,1
"82",1,1,1
"83",1,1,1
"84",1,1,1
"85",1,1,1
"86",1,1,1
"87",0.999996185302734,1,1
"88",1,1,1
"89",1,1,1
"90",1,1,1
"91",0.76355654001236,1,1
"92",1,1,1
"93",0.999999761581421,1,1
"94",1.50509411452559e-15,0,0
"95",4.01545815403913e-16,0,0
"96",0.993055164813995,1,0
"97",1,1,1
"98",0.999999761581421,1,1
"99",1,1,1
"100",1,1,1
"101",1,1,1
"102",7.1402668881302e-18,0,0
"103",4.57820377164353e-08,0,0
"104",8.84790640290049e-20,0,0
"105",1.98802338489729e-16,0,0
"106",1.12544444164087e-06,0,0
"107",1,1,1
"108",1.08127898641744e-29,0,0
"109",1,1,1
"110",1,1,1
"111",1.71226176348682e-07,0,0
"112",1,1,1
"113",8.68858529909497e-15,0,0
"114",1,1,1
"115",7.84704164315394e-19,0,0
"116",1.55255620282666e-16,0,0
"117",2.10652452241594e-14,0,1
"118",1,1,1
"119",1.52811686915388e-11,0,0
"120",1,1,1
"121",2.4918296880782e-15,0,0
"122",2.50048441154116e-12,0,0
"123",1,1,1
"124",1,1,1
"125",0.999974370002747,1,1
"126",0.000704499252606183,0,0
"127",1,1,1
"128",7.70912222947118e-11,0,0
"129",1,1,1
"130",1,1,1
"131",1,1,1
"132",1,1,1
"133",1,1,1
"134",1.83291426480992e-08,0,1
"135",0.966041743755341,1,1
"136",1.49009764527364e-08,0,0
"137",1,1,1
"138",4.18369266164923e-15,0,0
"139",1.12464592776537e-18,0,0
"140",4.14577885909928e-11,0,0
"141",1.59117077153104e-11,0,0
"142",1.10688076759846e-10,0,0
"143",1,1,1
"144",1,1,1
"145",1.12359106568921e-18,0,0
"146",1,1,1
"147",1,1,1
"148",1,1,1
"149",1.9347295165062e-05,0,0
"150",1,1,1
"151",1,1,1
"152",1.8480124097664e-08,0,0
"153",2.53988144365946e-15,0,0
"154",1,1,1
"155",6.21978569569878e-16,0,0
"156",2.35848565208814e-17,0,0
"157",1,1,1
"158",4.64445740913188e-16,0,0
"159",6.39008052201462e-13,0,0
"160",1.81026894863212e-11,0,0
"161",1,1,1
"162",4.19893758586292e-19,0,0
"163",6.64290086678766e-19,0,0
"164",9.85725273494609e-06,0,0
"165",4.09895273278948e-09,0,0
"166",1,1,1
"167",0.499450325965881,0,0
"168",1,1,1
"169",0.6953045129776,1,1
"170",2.0953116311362e-26,0,0
"171",1,1,1
"172",7.44457219860183e-21,0,0
"173",1,1,1
"174",1.88866917304143e-14,0,0
"175",2.48034118499996e-18,0,0
"176",3.27127618240518e-16,0,0
"177",2.97540984905975e-11,0,0
"178",1,1,1
"179",1,1,1
"180",1,1,1
"181",3.03301519099727e-13,0,0
"182",1.22003416484079e-12,0,0
"183",1,1,1
"184",1,1,1
"185",1,1,1
"186",1,1,1
"187",1,1,1
"188",1,1,1
"189",1,1,1
"190",1,1,1
"191",1,1,1
"192",1,1,1
"193",1,1,1
"194",1,1,1
"195",1,1,1
"196",2.20127752831312e-11,0,0
"197",1,1,1
"198",1,1,1
"199",1,1,1
"200",1,1,1
"201",1,1,1
"202",1,1,1
"203",5.97872594226172e-16,0,0
"204",1.59852782622843e-20,0,0
"205",1.8185729614914e-13,0,0
"206",3.89035722039854e-12,0,0
