"","","","validation_labels_k"
"1",0.999997735023499,1,1
"2",1,1,1
"3",0.445780664682388,0,0
"4",1,1,1
"5",2.21466756045174e-09,0,1
"6",0.999662041664124,1,1
"7",1,1,1
"8",1.19881549098024e-18,0,0
"9",6.95795563387946e-08,0,1
"10",1.15124353645812e-22,0,0
"11",4.13732777815312e-06,0,0
"12",6.81406250085381e-20,0,0
"13",1,1,1
"14",0.998099029064178,1,1
"15",0.00121121818665415,0,0
"16",2.50466401732178e-17,0,0
"17",1,1,1
"18",1,1,1
"19",3.67203386852965e-25,0,0
"20",6.06085270860035e-09,0,0
"21",1,1,1
"22",0.999424576759338,1,0
"23",1,1,1
"24",1,1,1
"25",1,1,1
"26",1,1,1
"27",1,1,1
"28",1.17127807452988e-09,0,0
"29",0.897377908229828,1,0
"30",1,1,1
"31",1.90281752139816e-33,0,0
"32",6.46127295843614e-21,0,0
"33",1,1,1
"34",5.25883170343633e-10,0,0
"35",7.92885821470869e-26,0,0
"36",1.90649096491169e-21,0,0
"37",4.20327853924472e-20,0,0
"38",1.10426618270553e-17,0,0
"39",1.20810659041559e-19,0,0
"40",1.02766661960784e-14,0,0
"41",5.29493995315988e-08,0,0
"42",1,1,1
"43",0.00724824983626604,0,0
"44",3.10901788928466e-17,0,0
"45",1,1,1
"46",1,1,1
"47",1,1,1
"48",0.254596143960953,0,0
"49",1,1,1
"50",1,1,1
"51",0.99999988079071,1,0
"52",0.999941349029541,1,1
"53",0.989818632602692,1,1
"54",0.999337375164032,1,1
"55",0.994033992290497,1,0
"56",1,1,1
"57",1,1,1
"58",0.427343517541885,0,0
"59",0.999907851219177,1,0
"60",1,1,1
"61",1,1,1
"62",1,1,1
"63",0.999999761581421,1,1
"64",1,1,1
"65",1,1,1
"66",1,1,1
"67",4.02767173386383e-15,0,0
"68",1,1,1
"69",1.44529849129574e-24,0,0
"70",1.69742583704113e-13,0,0
"71",1.1878287595406e-22,0,0
"72",3.19959230520284e-18,0,0
"73",3.10797206701963e-26,0,0
"74",7.52260829583323e-13,0,0
"75",3.34763884957812e-16,0,0
"76",0.999992609024048,1,1
"77",1,1,1
"78",1,1,1
"79",8.50830907464517e-14,0,0
"80",0.959780991077423,1,1
"81",5.89525063355158e-15,0,0
"82",1,1,1
"83",1,1,1
"84",8.39147205056179e-08,0,0
"85",1.2967814756043e-12,0,0
"86",1.56900660128548e-31,0,0
"87",1,1,1
"88",2.98494595900873e-16,0,0
"89",2.04348094001716e-08,0,0
"90",1.92095328088726e-07,0,0
"91",7.24276900775891e-22,0,0
"92",0.999808609485626,1,0
"93",1,1,1
"94",1,1,1
"95",1,1,1
"96",1,1,1
"97",1.56715040250388e-11,0,0
"98",2.96190609208879e-18,0,0
"99",9.74086127513915e-14,0,0
"100",1.52044070573956e-27,0,0
"101",1.3304656695253e-17,0,0
"102",0.984484434127808,1,0
"103",0.000456759822554886,0,0
"104",5.17819298551103e-09,0,0
"105",1,1,1
"106",1,1,1
"107",2.32987434900522e-10,0,0
"108",1,1,1
"109",6.57238486521266e-16,0,0
"110",6.72599420603603e-10,0,0
"111",1,1,1
"112",1,1,1
"113",8.6945052316878e-05,0,0
"114",1,1,1
"115",1,1,1
"116",1,1,1
"117",3.0131205661247e-18,0,0
"118",1,1,1
"119",2.34645796126642e-08,0,0
"120",1,1,1
"121",1,1,1
"122",1,1,1
"123",1,1,1
"124",1,1,1
"125",1,1,1
"126",0.999998450279236,1,1
"127",1,1,1
"128",0.00772464647889137,0,0
"129",0.987411439418793,1,1
"130",0.000740757910534739,0,1
"131",1,1,1
"132",1,1,1
"133",1,1,1
"134",1.54129364826616e-09,0,1
"135",8.9841438935122e-15,0,0
"136",1,1,1
"137",1,1,1
"138",1,1,1
"139",1,1,1
"140",1.8170838098075e-11,0,0
"141",1.46804599726602e-11,0,0
"142",2.01556449610507e-05,0,0
"143",1,1,1
"144",1,1,1
"145",1,1,1
"146",1,1,1
"147",1,1,1
"148",9.2026592509592e-14,0,1
"149",9.09395853867343e-24,0,0
"150",6.85607099750928e-19,0,0
"151",8.44261738847688e-24,0,0
"152",7.36502553489036e-22,0,0
"153",1.88736357763236e-16,0,0
"154",3.25604418634313e-27,0,0
"155",2.68591260343953e-10,0,0
"156",1,1,1
"157",1,1,1
"158",2.4894907255657e-05,0,0
"159",1,1,1
"160",1,1,1
"161",1,1,1
"162",1,1,1
"163",1,1,1
"164",1,1,1
"165",1,1,1
"166",1,1,1
"167",5.63274097774725e-14,0,0
"168",6.71330657080731e-21,0,0
"169",1,1,1
"170",0.0158257577568293,0,0
"171",2.89497378010887e-24,0,0
"172",6.45829535056902e-20,0,0
"173",2.06143280223614e-09,0,0
"174",1,1,1
"175",1,1,1
"176",1,1,1
"177",1,1,1
"178",1,1,1
"179",0.0635715648531914,0,0
"180",1,1,1
"181",1,1,1
"182",0.999997854232788,1,0
"183",1,1,1
"184",0.99921190738678,1,1
"185",1,1,1
"186",1,1,1
"187",1,1,0
"188",1,1,1
"189",1,1,1
"190",3.85892781196162e-05,0,0
"191",4.22268641386836e-07,0,1
"192",1,1,1
"193",4.05433274975351e-26,0,0
"194",1,1,1
"195",3.28802639128603e-17,0,0
"196",3.99673364701585e-18,0,0
"197",7.75663142258735e-18,0,0
"198",1.70250975753499e-32,0,0
"199",3.33083619353772e-24,0,0
"200",3.85738576369477e-06,0,1
"201",1,1,0
"202",1,1,1
"203",2.29799757084131e-24,0,0
"204",0.99999988079071,1,1
"205",1.12714499549225e-19,0,0
"206",2.90584328468491e-21,0,0
"207",1.08508287168369e-17,0,0
"208",1.69380678016751e-06,0,0
"209",1.3787315587476e-21,0,0
"210",4.73363286346284e-08,0,0
"211",8.60109830580491e-11,0,0
"212",4.26076037787163e-15,0,0
"213",6.38449474349862e-26,0,0
"214",7.56912935107046e-12,0,0
"215",1,1,1
"216",1.82954123130021e-22,0,0
"217",5.15053676079552e-19,0,0
"218",2.86221730387313e-17,0,0
"219",2.98494595900873e-16,0,0
"220",1.79261983228286e-17,0,0
"221",0.993109107017517,1,0
"222",1.08945614845073e-14,0,0
"223",1,1,1
"224",1,1,1
"225",4.47800840462295e-14,0,0
"226",1,1,1
"227",1,1,0
"228",4.93021097038027e-13,0,0
"229",1,1,1
"230",6.58823973793439e-19,0,0
