"","","","validation_labels_k"
"1",1.6639464806012e-10,0,0
"2",1,1,1
"3",1,1,0
"4",1,1,1
"5",1,1,1
"6",4.04579832363836e-14,0,0
"7",8.35675278976211e-11,0,0
"8",3.43434223282202e-08,0,0
"9",1,1,1
"10",4.10717163404350e-12,0,1
"11",1.60490799316904e-07,0,0
"12",1,1,1
"13",8.5214994424725e-32,0,0
"14",2.45476217048319e-29,0,0
"15",2.18878834874523e-30,0,0
"16",1.63715483438919e-19,0,0
"17",1,1,0
"18",2.15775196512194e-28,0,0
"19",2.51143921365328e-31,0,0
"20",2.20128815424187e-24,0,0
"21",0.00047619009274058,0,0
"22",1,1,0
"23",1.36779587656122e-10,0,1
"24",7.55767000072222e-17,0,0
"25",5.68806305357471e-21,0,0
"26",9.64689493918773e-22,0,0
"27",3.56267382738559e-38,0,0
"28",0.00609830487519503,0,0
"29",6.75874872260342e-25,0,0
"30",3.03423510728504e-36,0,0
"31",0.00958817824721336,0,0
"32",0.999442279338837,1,0
"33",8.89478326418963e-26,0,0
"34",9.29991914842671e-33,0,0
"35",4.80596586534255e-31,0,0
"36",1,1,0
"37",1.23803401325053e-21,0,0
"38",2.01712474848237e-12,0,0
"39",2.50239493190619e-29,0,0
"40",1,1,1
"41",4.33467151061961e-12,0,0
"42",1,1,0
"43",3.43006520539188e-13,0,0
"44",5.97569492918921e-38,0,0
"45",2.36253304456354e-21,0,0
"46",6.4102473515959e-06,0,1
"47",6.59313347882426e-29,0,0
"48",0.999255120754242,1,1
"49",5.46136374348714e-34,0,0
"50",1.24793471493239e-28,0,0
"51",1,1,1
"52",0.0898462980985641,0,0
"53",0,0,0
"54",1.1796302515936e-19,0,0
"55",9.205588341215e-37,0,0
"56",3.27468056300579e-26,0,0
"57",1.79789516607798e-11,0,1
"58",1,1,1
"59",1.19038518952172e-25,0,0
"60",1.01502208821843e-25,0,0
"61",7.70785264803955e-16,0,0
"62",2.32730759048971e-21,0,0
"63",5.66088331390055e-18,0,0
"64",8.94098154724922e-26,0,0
"65",2.24481463937119e-25,0,0
"66",2.80635577165034e-38,0,0
"67",6.3999305327425e-26,0,0
"68",8.44104847035414e-22,0,0
"69",9.16815333097372e-16,0,0
"70",7.47966316887879e-38,0,0
"71",0,0,0
"72",1.69583076189366e-20,0,0
"73",0.863237977027893,1,1
"74",3.53311818205183e-29,0,0
"75",1.00589320223604e-35,0,0
"76",1.37440829117014e-12,0,0
"77",0.999947428703308,1,1
"78",1.15621649014459e-15,0,1
"79",1.52980911076826e-25,0,0
"80",2.01549457831398e-34,0,0
"81",1.19903462159066e-11,0,0
"82",2.02619055877905e-38,0,0
"83",2.49577770864535e-15,0,0
"84",1.80512499208557e-37,0,0
"85",1,1,1
"86",4.85823363760574e-07,0,0
"87",1,1,0
"88",8.12644334474871e-30,0,0
"89",2.01885380725477e-30,0,0
"90",0,0,0
"91",2.89014543229845e-21,0,0
"92",1.18920908676046e-07,0,1
"93",1.43428848297444e-36,0,0
"94",1.5755823263841e-36,0,0
"95",9.4214771955694e-31,0,0
"96",1,1,1
"97",3.07945936752775e-26,0,0
"98",1.34722182583476e-18,0,0
"99",0.999982118606567,1,0
"100",1.5474877301733e-25,0,0
"101",1.81942939764692e-21,0,0
"102",1.39165008250347e-30,0,0
"103",1.90302084518666e-33,0,0
"104",6.55544558258225e-35,0,0
