"","","","validation_labels_k"
"1",1.32857743903592e-12,0,0
"2",0.00347891682758927,0,1
"3",0.999984741210938,1,1
"4",1,1,1
"5",1,1,1
"6",1,1,1
"7",1,1,1
"8",1,1,1
"9",1,1,1
"10",0.112486094236374,0,1
"11",1,1,1
"12",3.54562978976958e-09,0,0
"13",0.024224117398262,0,1
"14",3.12416315040309e-10,0,0
"15",8.62813642754645e-09,0,0
"16",1,1,1
"17",1,1,1
"18",0.969431817531586,1,0
"19",0.99999988079071,1,1
"20",1,1,1
"21",2.29464220069531e-07,0,0
"22",1,1,1
"23",0.999989151954651,1,1
"24",0.999999165534973,1,1
"25",0.0329847000539303,0,0
"26",1.441775431682e-11,0,1
"27",1,1,1
"28",0.000481226365081966,0,0
"29",0.999997496604919,1,1
"30",1,1,1
"31",0.994876801967621,1,0
"32",3.67188067684765e-06,0,0
"33",1,1,1
"34",3.93878579044485e-15,0,0
"35",3.28369310909071e-11,0,0
"36",1,1,1
"37",0.0905949473381042,0,0
"38",1,1,1
"39",5.70408954445045e-13,0,0
"40",0.901389300823212,1,1
"41",1,1,1
"42",1,1,1
"43",0.99999988079071,1,0
"44",0.00209833681583405,0,1
"45",0.988706827163696,1,1
"46",4.87254290248984e-08,0,0
"47",1,1,1
"48",5.89640727355345e-08,0,0
"49",1,1,1
"50",1,1,1
"51",3.30833915216459e-21,0,0
"52",1,1,1
"53",1,1,1
"54",3.63596327525306e-12,0,0
"55",1,1,1
"56",0.999988436698914,1,1
"57",1,1,1
"58",1,1,1
"59",6.3481317758625e-21,0,0
"60",1,1,1
"61",1,1,1
"62",1,1,1
"63",1,1,1
"64",0.184852585196495,0,0
"65",1.16693210649998e-09,0,0
"66",4.87254290248984e-08,0,0
"67",8.81612057662684e-12,0,0
"68",1.32906852190473e-09,0,0
"69",0.462810397148132,0,0
"70",4.81368260807358e-06,0,0
"71",1.20541163856069e-11,0,0
"72",1.67641817094832e-10,0,0
"73",1,1,1
"74",5.97609357555484e-08,0,0
"75",1,1,1
"76",1.62020845962607e-16,0,0
"77",1,1,1
"78",4.38607657138324e-12,0,0
"79",6.09122885831604e-16,0,0
"80",2.11257915627456e-15,0,0
"81",6.60541226801288e-16,0,0
"82",4.38607657138324e-12,0,0
"83",2.53588483545286e-10,0,0
"84",6.31833643183199e-08,0,0
"85",6.81154066484169e-09,0,0
"86",0.134306818246841,0,0
"87",1,1,1
"88",1,1,1
"89",1.92939816900939e-10,0,0
"90",1.66704534620976e-08,0,0
"91",7.58101303954817e-10,0,0
"92",0.589643537998199,1,1
"93",1.35079149471765e-13,0,0
"94",0.999998331069946,1,0
"95",1,1,1
"96",0.000110207212856039,0,0
"97",1.58410443873436e-06,0,0
"98",0.000381117832148448,0,0
"99",1,1,1
"100",1,1,1
"101",1,1,1
"102",1,1,1
"103",0.576392710208893,1,0
"104",0.316412568092346,0,0
"105",0.00629635201767087,0,1
"106",1,1,1
"107",1,1,1
"108",0.990734219551086,1,0
"109",1,1,1
"110",1,1,1
"111",2.00060020633108e-11,0,0
"112",4.03153308070614e-07,0,0
"113",6.85485210851766e-05,0,0
"114",1,1,1
"115",3.54562978976958e-09,0,0
"116",1,1,1
"117",1,1,1
"118",5.98274405480526e-15,0,0
"119",1,1,1
"120",1,1,1
"121",0.99220472574234,1,0
"122",4.24629532924659e-11,0,0
"123",1,1,1
"124",1.28854652642341e-12,0,0
"125",1,1,1
"126",1.41821374199935e-05,0,0
"127",1,1,1
"128",0.000148835213622078,0,0
"129",1,1,1
"130",3.63596327525306e-12,0,0
"131",1.58398728161702e-12,0,0
"132",9.5501023755773e-11,0,0
"133",1,1,1
"134",3.21205178011041e-08,0,0
"135",1,1,1
"136",0.00324662076309323,0,0
"137",1,1,1
"138",1,1,1
"139",1,1,1
"140",1,1,1
"141",0.999832630157471,1,1
