"","","","validation_labels_k"
"1",1,1,1
"2",1,1,1
"3",2.3750711196782e-17,0,0
"4",1,1,1
"5",1,1,1
"6",1,1,1
"7",1,1,1
"8",4.06587697537875e-12,0,0
"9",0.000548300973605365,0,1
"10",0.997481763362885,1,0
"11",1,1,1
"12",0.999601900577545,1,0
"13",1.13663007120463e-21,0,0
"14",1,1,1
"15",0.034834410995245,0,1
"16",2.00754390888847e-09,0,0
"17",0.975530028343201,1,0
"18",1,1,0
"19",1,1,1
"20",1,1,0
"21",6.91217646817677e-05,0,1
"22",1,1,1
"23",0.00073602789780125,0,1
"24",1,1,1
"25",1,1,1
"26",1,1,1
"27",1,1,1
"28",6.42399682345739e-19,0,0
"29",1,1,1
"30",1,1,1
"31",1,1,1
"32",1.19871995161949e-17,0,0
"33",1,1,1
"34",1.24584685181617e-05,0,0
"35",1,1,1
"36",1,1,1
"37",1,1,1
"38",1,1,1
"39",1,1,1
"40",1,1,1
"41",1,1,1
"42",6.13176034950053e-27,0,0
"43",4.63005784902856e-16,0,0
"44",1,1,1
"45",1,1,1
"46",1,1,1
"47",1,1,1
"48",0.00265089888125658,0,0
"49",1,1,1
"50",1.38341863475944e-06,0,0
"51",1,1,1
"52",1,1,1
"53",1,1,1
"54",1,1,1
"55",1,1,1
"56",1,1,1
"57",1.96833695176313e-11,0,0
"58",1.02938129202812e-05,0,0
"59",1.54818170846656e-21,0,0
"60",1,1,1
"61",3.68305358523825e-21,0,0
"62",1,1,1
"63",2.58820492815559e-10,0,0
"64",5.40388775394085e-11,0,0
"65",1.79635779450245e-13,0,0
"66",1,1,1
"67",1,1,1
"68",0.000420932396082208,0,0
"69",1,1,1
"70",6.80923623802169e-18,0,0
"71",1,1,1
"72",1,1,1
"73",1,1,1
"74",1,1,1
"75",1,1,1
"76",1,1,1
"77",1,1,1
"78",1,1,1
"79",1,1,1
"80",1,1,1
"81",1,1,1
"82",9.1591044779982e-15,0,0
"83",1,1,1
"84",1,1,1
"85",2.24525232390624e-13,0,0
"86",1,1,1
"87",1,1,1
"88",1,1,1
"89",2.15166973127623e-09,0,0
"90",1,1,0
"91",6.0377665249689e-06,0,0
"92",6.34460149348537e-12,0,0
"93",5.03368427667594e-33,0,0
"94",2.75017644213449e-08,0,0
"95",0.99999737739563,1,1
"96",1,1,1
"97",5.14865656619373e-13,0,0
"98",2.35045861863203e-15,0,0
"99",2.17974577732157e-13,0,0
"100",1.33717322086421e-15,0,0
"101",7.05242041047465e-19,0,0
"102",3.77477544606888e-18,0,0
"103",1,1,1
"104",1,1,1
"105",1,1,0
"106",1,1,1
"107",0.00021324772387743,0,0
"108",1,1,1
"109",1,1,1
"110",1.41273748255344e-08,0,0
"111",1.23967311083106e-07,0,0
"112",2.07087609283008e-08,0,0
"113",1,1,1
"114",6.52167488157743e-27,0,0
"115",3.13794826372806e-24,0,0
"116",1,1,1
"117",1,1,1
"118",4.22473957049327e-27,0,0
"119",1,1,1
"120",1.10905662344725e-19,0,1
"121",1,1,1
"122",1,1,1
"123",1,1,1
"124",1.93704449520855e-15,0,0
"125",1.97899761356958e-15,0,0
"126",1.76511157705294e-16,0,0
"127",1.72639570282668e-30,0,0
"128",4.4714090015243e-15,0,0
"129",1.33600997992983e-16,0,0
"130",0.978343069553375,1,1
"131",0.939700245857239,1,0
"132",1,1,1
"133",1,1,1
"134",3.105243113425e-13,0,0
"135",1,1,1
"136",1,1,1
"137",1,1,1
"138",8.6026924326219e-18,0,0
"139",0.000591645773965865,0,0
"140",3.86867458641166e-13,0,0
"141",1,1,1
"142",1,1,1
"143",1,1,1
"144",1,1,1
"145",4.18410864874364e-22,0,0
"146",6.70258085144759e-11,0,0
"147",1,1,1
"148",1,1,1
"149",1,1,1
"150",2.44562928936043e-11,0,1
"151",7.42417517301521e-15,0,0
"152",4.18363841514465e-18,0,0
"153",4.08796475640832e-29,0,0
"154",2.20930515040641e-24,0,0
"155",6.38148475035072e-12,0,0
"156",1,1,1
"157",1,1,1
"158",1,1,1
"159",1,1,1
"160",1,1,1
"161",1,1,1
"162",1,1,1
"163",1,1,1
"164",1,1,1
"165",1,1,1
"166",1,1,1
