"","","","validation_labels_k"
"1",1.03853935229381e-07,0,0
"2",1,1,1
"3",0.795882940292358,1,0
"4",1,1,1
"5",1,1,1
"6",1,1,1
"7",1,1,1
"8",0.99997878074646,1,0
"9",0.000520492962095886,0,1
"10",1.15921142923949e-14,0,0
"11",1,1,1
"12",0.0397767797112465,0,0
"13",4.76874373323e-10,0,0
"14",0.9992635846138,1,1
"15",0.000151290281792171,0,0
"16",1,1,1
"17",1.33795559351657e-20,0,0
"18",0.427891343832016,0,1
"19",1.74454885250071e-22,0,0
"20",0.400165140628815,0,1
"21",1,1,1
"22",0.556895136833191,1,0
"23",1,1,1
"24",0.703644275665283,1,1
"25",0.999988913536072,1,1
"26",0.999565780162811,1,1
"27",3.07256463200408e-23,0,0
"28",1,1,1
"29",0.999709784984589,1,1
"30",1.15903516168317e-13,0,0
"31",0.999983668327332,1,0
"32",1,1,1
"33",0.0333135202527046,0,1
"34",6.35482422239875e-08,0,0
"35",1,1,1
"36",0.0012129673268646,0,0
"37",1.87048419622705e-16,0,0
"38",1.46578825400742e-22,0,0
"39",0.995115995407104,1,1
"40",1,1,1
"41",4.41569119991913e-23,0,0
"42",4.85343536194005e-12,0,0
"43",1,1,0
"44",1,1,1
"45",0.99999988079071,1,1
"46",1,1,1
"47",0.999999165534973,1,1
"48",2.58132587305226e-07,0,0
"49",2.91569494947908e-06,0,0
"50",1.09244087523066e-20,0,0
"51",4.87377781531559e-16,0,0
"52",2.90358038910199e-05,0,0
"53",0.999999642372131,1,1
"54",4.34521932324294e-11,0,0
"55",0.997342765331268,1,1
"56",0.00319685786962509,0,0
"57",1.7596817542613e-21,0,0
"58",0.00134234956931323,0,0
"59",2.87144812318729e-05,0,1
"60",1,1,1
"61",0.999711930751801,1,1
"62",0.0369216538965702,0,0
"63",1,1,1
"64",0.495276570320129,0,1
"65",1,1,1
"66",0.999992847442627,1,1
"67",0.00295679620467126,0,0
"68",1,1,1
"69",5.54512116650585e-05,0,0
"70",0.999612510204315,1,1
"71",1,1,1
"72",0.999992251396179,1,1
"73",1.45704325341112e-12,0,0
"74",0.99939239025116,1,1
"75",4.77798681695896e-13,0,0
"76",5.60618822476044e-08,0,0
"77",1.46357342911685e-10,0,1
"78",1,1,1
"79",1,1,1
"80",1,1,1
"81",1,1,1
"82",1.11798721322276e-12,0,1
"83",0.998892724514008,1,1
"84",3.4142495205502e-17,0,0
"85",2.60610218301427e-14,0,0
"86",0.924217939376831,1,1
"87",4.09986101676608e-16,0,0
"88",1,1,1
"89",1,1,1
"90",2.67357413985536e-10,0,0
"91",8.31636062098573e-12,0,0
"92",7.84870893321202e-14,0,0
"93",8.43947741552276e-13,0,0
"94",1.79249273060123e-05,0,0
"95",1.32325306817414e-17,0,0
"96",3.78102524333304e-13,0,0
"97",4.59762761716165e-13,0,0
"98",1,1,0
"99",3.09045553592568e-08,0,0
"100",1,1,1
"101",1,1,1
"102",1,1,0
"103",1.0908078801454e-21,0,0
"104",0.99163281917572,1,0
"105",4.30930553014467e-16,0,0
"106",0.999999642372131,1,1
"107",0.995989859104156,1,1
"108",1.00753715266688e-12,0,0
"109",0.000222731701796874,0,0
"110",5.67734248502205e-10,0,0
"111",1,1,1
"112",1,1,1
"113",5.14223743023511e-17,0,0
"114",2.47754463624143e-16,0,0
"115",5.13811186176012e-20,0,0
"116",2.4633339813335e-23,0,0
"117",0.999928832054138,1,1
"118",4.43834996532999e-10,0,0
"119",1,1,1
"120",2.46034475345075e-14,0,0
"121",1,1,1
"122",1,1,1
"123",2.60206547864072e-07,0,0
"124",1,1,1
"125",1,1,1
"126",1,1,1
"127",1,1,1
"128",1,1,0
"129",1,1,1
"130",2.6433717111929e-19,0,0
"131",1,1,0
"132",1,1,1
"133",0.999996423721313,1,1
"134",1,1,1
"135",1,1,1
"136",1,1,1
"137",1,1,1
"138",1,1,1
"139",0.99999988079071,1,1
"140",0.999993085861206,1,1
"141",0.999999642372131,1,1
"142",0.000111647132143844,0,0
"143",1,1,1
"144",3.31590982970142e-12,0,0
"145",3.49087397384339e-16,0,0
"146",1.252918112447e-15,0,0
"147",5.57208489418426e-12,0,0
"148",1.13098486095354e-15,0,0
"149",0.495223045349121,0,1
"150",6.10951905722731e-24,0,0
"151",0.999806225299835,1,0
"152",1,1,1
"153",1,1,1
"154",1,1,1
"155",0.176753252744675,0,0
"156",0.0587301962077618,0,1
"157",1.68549892061371e-20,0,1
"158",0.000183724812814035,0,0
"159",1,1,1
"160",7.0635962357013e-11,0,0
"161",0.99999988079071,1,1
"162",1,1,1
"163",0.999999284744263,1,1
"164",1,1,1
"165",1,1,1
"166",1,1,1
"167",1,1,1
"168",1,1,1
"169",1,1,1
"170",1,1,1
"171",0.998949229717255,1,1
"172",1,1,1
"173",1,1,1
"174",1,1,1
"175",1,1,1
"176",2.39445445331191e-19,0,0
"177",3.58894848372719e-29,0,0
"178",4.1434749441639e-24,0,0
"179",0.91370552778244,1,1
"180",1.93977202070805e-16,0,0
"181",1,1,1
"182",0.997585773468018,1,0
"183",7.49360684615397e-10,0,0
"184",7.91261697267312e-30,0,0
"185",5.57208489418426e-12,0,0
"186",6.08812333879882e-10,0,0
"187",6.5316269103402e-14,0,1
