"","feature","importance.05","importance","importance.95","permutation.error"
"1","V184",5.18516355914981,6.00111944229527,6.23110134722076,0.405358969750845
"2","V70",1.24782301258349,1.40564999730039,1.56658681581429,0.0949477577000259
"3","V65",1.30652910873068,1.3966325089281,1.72678028256112,0.0943386513772005
"4","V90",1.03816251448076,1.36316522105759,1.49413530875294,0.092078028928007
"5","V142",1.07129199808123,1.35538408954222,1.57293217089254,0.0915524350809096
"6","V82",0.850475780370407,1.29043406530329,1.5424454874978,0.0871652411308563
"7","V147",0.954331068992928,1.28909510431408,1.3460438026258,0.087074798030641
"8","V89",0.684282066126719,1.28172808399162,1.51678506077377,0.0865771762457789
"9","V218",0.970992440578073,1.25320816844971,1.30045775555294,0.0846507350721586
"10","V146",1.00675053367798,1.24762215678682,1.58045136995886,0.0842734154812963
"11","V169",0.405838789398268,1.24467133773127,1.28719016356597,0.0840740958403892
"12","V51",0.9757877313479,1.24243185762016,1.32736408004684,0.0839228251717499
"13","V168",0.83812093432685,1.22882130307067,1.33724060564493,0.0830034699709463
"14","V137",0.793886356001329,1.22284631545694,1.47805008491152,0.0825998761337188
"15","V199",0.766030385729949,1.22152444012281,1.44516851180722,0.0825105871221046
"16","V10",0.85140329888275,1.22086354388571,1.24170331328413,0.0824659454147769
"17","V212",0.629476683075936,1.21853533535749,1.33273510740736,0.0823086813877166
"18","V28",0.941770768089643,1.21410130588215,1.34865490305446,0.0820091749977416
"19","V57",1.00783837382552,1.21139239521667,1.32828897059182,0.081826195597471
"20","V133",0.905149464671101,1.21001224158044,1.23002239971548,0.0817329700482281
"21","V238",0.781215373375048,1.20246922899497,1.27719961039296,0.0812234604742455
"22","V76",0.733879677808952,1.20081959664373,1.27750585108361,0.0811120323854033
"23","V69",0.860495377564494,1.19634059746286,1.80900105827068,0.0808094884165771
"24","V173",0.897000398626025,1.187910856555,1.27100632565155,0.0802400828044187
"25","V19",0.607931564202549,1.18769574263227,1.52730709599857,0.0802255524557169
"26","V222",0.806977500570036,1.1852410462484,1.3168282088887,0.0800597445249158
"27","V67",0.981983390112494,1.18025888135254,1.62145194766279,0.0797232131079471
"28","V205",0.930265897397664,1.17656596486324,1.29076565108478,0.0794737668441501
"29","V50",0.954755848987733,1.17496199400477,1.69030597929506,0.079365423062469
"30","V207",1.03080012679025,1.17419288393625,1.35980306598863,0.0793134718110406
"31","V92",1.04519758980485,1.16987129559545,1.40157364467408,0.0790215605077646
"32","V182",0.962649667896425,1.16170507563353,1.38346661553637,0.0784699550044328
"33","V154",0.882648536814042,1.1601274147439,1.25699864145923,0.0783633883881558
"34","V5",0.765995496277202,1.15844141088489,1.4588804800365,0.0782495035048676
"35","V8",0.699884612360895,1.1583027723371,1.2977394771602,0.078240138855582
"36","V163",0.621976986246064,1.1542609350814,1.58366953152913,0.0779671239620067
"37","V111",0.782607025041112,1.15109042683734,1.15926834325434,0.077752964925887
"38","V192",0.951904556108589,1.14722472928213,1.24892389530645,0.0774918477804251
"39","V162",0.623363478992808,1.1366181806407,1.42273777802512,0.0767754048448626
"40","V61",0.86274470111276,1.13416649046852,1.21507687967612,0.0766097999753213
"41","V119",0.620030444662002,1.13402469531188,1.34702211729448,0.0766002221058649
"42","V215",0.755536003409261,1.12796739950676,1.29947862037379,0.076191068578652
"43","V74",0.966244427680438,1.12232938518001,1.26263194711952,0.0758102363521136
"44","V171",0.92884229992536,1.12184390433332,1.12841345155471,0.0757774434677626
"45","V219",0.799707037760613,1.11933986660251,1.23971284027391,0.0756083026658603
"46","V49",0.903610777193466,1.11857071986742,1.64039009937561,0.0755563489377068
"47","V56",0.772503929511199,1.11640498902376,1.1509532851408,0.0754100598274856
"48","V37",0.712252552762275,1.11520036068366,1.27917091862566,0.0753286905250464
"49","V87",0.665007799907762,1.11481082839001,1.47455288799931,0.0753023786992686
"50","V45",0.545028072484631,1.11421946775625,1.23351675394894,0.0752624339290371
"51","V213",1.0322191729419,1.11299502094289,1.35010269747437,0.0751797259437103
"52","V106",0.787381554235389,1.111168844258,1.43493749728341,0.0750563727749079
"53","V176",0.897069865109612,1.1094273964651,1.2410506373049,0.0749387428077006
"54","V33",0.887773672440495,1.10738736300294,1.37426708561701,0.074800944206884
"55","V127",1.09968489098822,1.1055433859418,1.22070375776573,0.0746763886720485
"56","V30",0.950262396222648,1.10538387223287,1.59201989119341,0.0746656139635402
"57","V165",0.834536563476806,1.10528857932195,1.2444840767389,0.0746591771917737
"58","V109",0.683766340284537,1.10457166773955,1.27931110702407,0.074610751803271
"59","V85",1.04423024099359,1.10348057993077,1.27988266904996,0.0745370518487332
"60","V7",0.720757227336167,1.10108696138236,1.51521330422168,0.0743753695562727
"61","V55",0.767149057420582,1.10029970530845,1.2424896396173,0.0743221925925209
"62","V202",0.752677981260537,1.09975851941195,1.43816046864129,0.0742856369865948
"63","V100",0.813165661489509,1.09677938567149,1.21679725251634,0.0740844047672738
"64","V47",0.956958052029128,1.0967438355166,1.14814444162319,0.0740820034529359
"65","V193",1.00570097380327,1.0956744259247,1.38345390544045,0.0740097678018076
"66","V186",0.651749622246271,1.09553868234634,1.33032722823126,0.0740005986996749
"67","V101",0.567598347228493,1.08385998619527,1.3609670346579,0.0732117351742361
"68","V211",0.923922450104993,1.07837722896837,1.22610755965129,0.0728413901340712
"69","V190",0.921725744245234,1.07529921817934,1.24711541837175,0.0726334790444286
"70","V86",0.727825157469452,1.07341043993613,1.34442317257789,0.0725058973140332
"71","V151",0.816250326384509,1.07338377164815,1.29115999028906,0.0725040959451646
"72","V32",0.929275795612064,1.07111067781519,1.40508134752673,0.0723505547628677
"73","V223",1.00044732580946,1.06951131215646,1.33356705109516,0.0722425220496528
"74","V110",0.888395874174781,1.06733622125017,1.44932998051761,0.0720956006931684
"75","V148",0.809075224347652,1.06163752031188,1.19313280855239,0.0717106692543803
"76","V52",0.843738085464927,1.0614900791401,1.26884305268932,0.0717007100122641
"77","V164",0.65911919918255,1.06040601682551,1.29185120091276,0.0716274846103686
"78","V153",0.597372923153582,1.05868697304839,1.34975891353283,0.0715113679722726
"79","V29",0.780433451075049,1.05658819880197,1.16212873128781,0.0713696015944407
"80","V167",0.773359765161354,1.05487732774709,1.2194691604542,0.0712540370010594
"81","V77",0.857072189502574,1.05377706657647,1.22418394630772,0.0711797174113782
"82","V21",0.694204154728872,1.05123878200689,1.28269187111316,0.0710082633305264
"83","V206",0.752112634626243,1.04746025676849,1.34882312435556,0.0707530344332281
"84","V25",0.937009266332788,1.0472804001649,1.36283126333001,0.0707408856186214
"85","V107",0.664175211443509,1.04625767539035,1.26736006875141,0.0706718033973903
"86","V14",0.836203387579951,1.04622744841147,1.41466018146671,0.0706697616488238
"87","V237",0.701842319173458,1.04569010591945,1.29248157578621,0.0706334656542075
"88","V64",1.04247267809237,1.04540264527446,1.29972322684492,0.070614048485125
"89","V178",0.902795879640044,1.04204359045026,1.29324403432834,0.0703871536505913
"90","V95",0.759868729610137,1.04086142516998,1.14772517413348,0.0703073016655246
"91","V161",0.854512391853407,1.04070634125967,1.21663778016689,0.0702968261776244
"92","V46",0.810405835606672,1.04033305126297,1.24514910272748,0.0702716114739452
"93","V4",0.782001909445561,1.03626386504489,1.16117070725013,0.0699967492338335
"94","V160",0.962299472184052,1.03058349308275,1.21920318198107,0.069613055866535
"95","V123",0.711983766519269,1.02401286788316,1.29885176007182,0.0691692283628277
"96","V35",0.945591480910727,1.0195714511381,1.18567341157957,0.0688692229832776
"97","V11",0.600979603476284,1.01796518718908,1.25678814260458,0.0687607243096912
"98","V150",0.908933008112277,1.01745563508947,1.26286461842587,0.0687263054789844
"99","V112",0.773317933473997,1.0169824505469,1.20537446035514,0.068694343175864
"100","V152",0.622916941700448,1.01641250412939,1.34431478649239,0.068655844876532
"101","V234",0.937696841577424,1.01632102977482,1.28446304426203,0.068649666037653
"102","V81",0.719885184997392,1.01586889930334,1.12168164531093,0.0686191258786255
"103","V1",0.991948368381817,1.01023929715766,1.17507400803858,0.068238861871581
"104","V156",0.777431859007422,1.00958839369085,1.23200732635126,0.068194895148164
"105","V179",0.800001983905769,1.00668936637411,1.37125406425013,0.0679990738955305
"106","V3",0.906301607664968,1.00518864806956,1.3493212948658,0.0678977045374185
"107","V195",0.860092796105606,1.00419858598398,1.23270940973592,0.0678308285902127
"108","V12",0.875328321767178,1.00402450977315,1.14842008647247,0.067819070225101
"109","V84",0.824880066515019,1.00199137065399,1.27748970908394,0.0676817373180279
"110","V99",0.729771720356514,1.00135347099607,1.07929239321449,0.0676386489658256
"111","V185",0.789083234335522,0.998725664466959,1.04302722646343,0.0674611479249633
"112","V172",0.795473563305069,0.99847352961366,1.0277350627406,0.0674441169151068
"113","V24",0.664377262876509,0.997920441197724,1.20770057874802,0.0674067573270132
"114","V93",0.924540306581342,0.996904109473293,1.33855443904725,0.0673381069385812
"115","V203",0.59149496097158,0.996599487928017,1.35882157877435,0.0673175305982926
"116","V159",0.836250161619118,0.996392586476426,1.45339729379311,0.067303554979233
"117","V78",0.869869641423438,0.995478423385393,1.15505052770967,0.0672418057985462
"118","V232",0.933765830800974,0.995390548866326,1.25228786478345,0.0672358701185687
"119","V158",0.777800478363536,0.993950454182081,1.22908336035637,0.0671385957178236
"120","V144",0.799520943634958,0.991966771020327,1.40457297174767,0.0670046034234704
