"","","","validation_labels_k"
"1",1,1,0
"2",0.000122894460218959,0,1
"3",1,1,1
"4",1,1,1
"5",4.42975432248366e-19,0,0
"6",0.873865962028503,1,0
"7",8.26786742232554e-16,0,0
"8",2.02363979684035e-17,0,0
"9",3.26998705890702e-11,0,0
"10",4.8708428007594e-23,0,0
"11",2.24741327770062e-08,0,0
"12",0.0210829377174377,0,1
"13",0.999926686286926,1,0
"14",2.43301112394213e-30,0,0
"15",1.50051180282448e-25,0,0
"16",6.38435859103676e-23,0,0
"17",7.71418073687578e-30,0,0
"18",1.50688345218792e-19,0,0
"19",5.84600931413259e-21,0,0
"20",9.90685632292791e-17,0,0
"21",0.129619017243385,0,0
"22",1,1,1
"23",1,1,1
"24",0.448194533586502,0,0
"25",5.66638587180118e-13,0,0
"26",1,1,1
"27",2.21201403860505e-07,0,0
"28",4.57399073638953e-05,0,1
"29",1,1,1
"30",3.36187149514444e-05,0,1
"31",1.56229172195078e-26,0,0
"32",1,1,1
"33",3.88393324754753e-25,0,0
"34",5.19686767199099e-30,0,0
"35",7.72814971741101e-28,0,0
"36",0.999517202377319,1,1
"37",0.999810397624969,1,1
"38",3.24427503308303e-29,0,0
"39",1,1,1
"40",5.19941486319128e-19,0,0
"41",1,1,1
"42",4.36335375383207e-13,0,0
"43",1,1,1
"44",3.12388918467521e-25,0,0
"45",1.96532243398725e-28,0,0
"46",1.16273672003677e-29,0,0
"47",7.93753791635362e-20,0,0
"48",1.152412041662e-15,0,1
"49",1,1,1
"50",1,1,1
"51",1,1,0
"52",2.31835804556152e-21,0,0
"53",0.769971072673798,1,1
"54",1,1,1
"55",4.28084481561637e-24,0,0
"56",8.71411665048782e-10,0,0
"57",1.27454222169824e-17,0,0
"58",1.00185439733657e-25,0,0
"59",1.31012225837387e-19,0,0
"60",6.73825204394818e-19,0,0
"61",2.69978086913589e-17,0,0
"62",6.91745707219353e-29,0,0
"63",7.90798417478378e-19,0,0
"64",1.59958073453481e-08,0,0
"65",1.16219299808873e-11,0,0
"66",4.64364213992015e-16,0,0
"67",3.04369562846211e-28,0,0
"68",5.19686767199099e-30,0,0
"69",1.30331346307298e-26,0,0
"70",4.77702078208971e-28,0,0
"71",5.38654674229966e-34,0,0
"72",1.13388265443604e-09,0,0
"73",3.42685409872428e-17,0,0
"74",0.969027757644653,1,0
"75",5.6780030677217e-10,0,0
"76",9.98993097760535e-24,0,0
"77",7.5982155043873e-20,0,0
"78",5.88125819421986e-22,0,0
"79",4.87284608663033e-32,0,0
"80",1,1,1
"81",2.77296396922553e-22,0,0
"82",5.97019178885660e-12,0,0
"83",4.53484055862319e-10,0,0
"84",1,1,1
"85",1.21219542334721e-21,0,0
"86",5.86736015170566e-31,0,0
"87",8.49098011363658e-36,0,0
"88",1.70561420542725e-09,0,0
"89",1.39059895501381e-23,0,0
"90",0.766706943511963,1,0
"91",3.68601086018489e-33,0,0
"92",1,1,1
"93",8.31481313593126e-29,0,0
"94",5.22410995340533e-33,0,0
"95",2.40530007653957e-29,0,0
"96",1.8303668167416e-35,0,0
"97",2.947119172158e-33,0,0
"98",5.46733060791321e-32,0,0
"99",2.77380538709871e-33,0,0
"100",0,0,0
"101",0,0,0
"102",1.25806533519107e-32,0,0
"103",3.16694258874244e-31,0,0
"104",0,0,0
"105",4.18443433209346e-34,0,0
"106",8.09873289919926e-33,0,0
"107",2.2106776551686e-33,0,0
"108",5.58837289474127e-37,0,0
"109",4.0397518993625e-22,0,0
"110",0,0,0
"111",6.87231402598755e-24,0,0
"112",0.953514218330383,1,0
"113",0,0,0
"114",0,0,0
"115",2.18220481722765e-35,0,0
"116",2.4674984119735e-32,0,0
"117",3.58450349760085e-28,0,0
"118",3.25183706259189e-34,0,0
"119",4.77702078208971e-28,0,0
"120",1.06704546902621e-34,0,0
"121",8.57505186179088e-30,0,0
