"","","","validation_labels_k"
"1",1,1,1
"2",1,1,1
"3",4.63561101118771e-37,0,0
"4",1,1,1
"5",1.01173669208936e-24,0,1
"6",1,1,1
"7",0.978388607501984,1,0
"8",1,1,1
"9",0.999910354614258,1,0
"10",8.8666969502449e-34,0,0
"11",1,1,1
"12",1,1,1
"13",1,1,1
"14",1.07434450532825e-26,0,0
"15",1.06908260991973e-34,0,0
"16",7.04698691097663e-27,0,0
"17",3.11992751668695e-30,0,0
"18",1.10245936824072e-08,0,1
"19",2.8608360587073e-36,0,0
"20",3.70860191471813e-20,0,0
"21",1.4357375965196e-12,0,0
"22",0.999436557292938,1,1
"23",1.60548642277116e-30,0,0
"24",1.36552223287186e-26,0,0
"25",1,1,1
"26",0.117670826613903,0,0
"27",7.24977192668105e-27,0,0
"28",0.000819945009425282,0,0
"29",1,1,1
"30",0.0125382002443075,0,0
"31",1.05394991566245e-20,0,0
"32",1.2338589442299e-25,0,0
"33",8.4328000145114e-24,0,0
"34",8.7278154055957e-38,0,0
"35",3.22616578989802e-24,0,0
"36",1.75040049728986e-12,0,0
"37",1.11311987461285e-29,0,0
"38",1,1,1
"39",8.18345142761245e-06,0,0
"40",9.22169783734716e-05,0,0
"41",0.992049157619476,1,1
"42",2.93150039291055e-14,0,0
"43",1,1,1
"44",1,1,1
"45",2.98702125902004e-37,0,0
"46",3.5392550471901e-37,0,0
"47",2.18966909156101e-34,0,0
"48",1,1,1
"49",8.60087880028004e-07,0,0
"50",4.9604321707101e-32,0,0
"51",0.972516477108002,1,1
"52",0.999997615814209,1,1
"53",0.985562801361084,1,1
"54",1,1,1
"55",1.34047859535906e-21,0,0
"56",1,1,1
"57",1,1,1
"58",0.00191967049613595,0,1
"59",4.64732226554726e-26,0,0
"60",0,0,0
"61",2.48352879300487e-28,0,0
"62",1.78209847600154e-33,0,0
"63",1.4363093209398e-28,0,0
"64",9.27938569575849e-36,0,0
"65",7.08194112232653e-34,0,0
"66",0,0,0
"67",7.09794379137246e-29,0,0
"68",1.94059289646303e-24,0,0
"69",2.93977956415195e-38,0,0
"70",1,1,1
"71",0,0,0
"72",7.54116602497135e-10,0,0
"73",1,1,1
"74",1.67537458635497e-23,0,0
"75",0,0,0
"76",0,0,0
"77",0.988481044769287,1,0
"78",6.15806915462616e-17,0,0
"79",5.34751235118446e-31,0,0
"80",9.17598589739876e-32,0,0
"81",4.05558138791435e-28,0,0
"82",2.29765167111159e-20,0,0
"83",3.07781822250774e-09,0,0
"84",8.865664401513e-23,0,0
"85",1.22993408856163e-34,0,0
"86",1,1,1
"87",8.27261696645376e-12,0,0
"88",1,1,1
"89",5.23432316260405e-33,0,0
"90",1,1,1
"91",1,1,1
"92",1,1,1
"93",1,1,1
"94",1,1,1
"95",0.999612629413605,1,1
"96",0.0102364588528872,0,1
"97",1,1,1
"98",8.6313245527041e-25,0,0
"99",1,1,1
"100",1,1,1
"101",1,1,1
"102",0.999999403953552,1,0
"103",1,1,1
"104",2.09398580039176e-18,0,1
"105",1,1,1
"106",1.90357075613765e-35,0,0
"107",1,1,1
"108",1,1,1
"109",1.81230613529158e-16,0,0
"110",1.57300945602401e-07,0,1
"111",0.999989748001099,1,1
"112",1,1,1
"113",0.063951201736927,0,1
"114",0,0,0
"115",8.52412202265517e-27,0,0
"116",4.96969624168893e-31,0,0
"117",0.999270856380463,1,1
"118",1.0616106948731e-31,0,0
"119",5.15939900584949e-29,0,0
"120",1.24324176368002e-33,0,0
"121",5.35823502257356e-30,0,0
"122",1.62712793204663e-30,0,0
"123",0,0,0
"124",1.24148954241333e-31,0,0
"125",1,1,1
"126",2.55425592205882e-27,0,0
"127",0.597078442573547,1,1
"128",1,1,1
"129",1,1,0
"130",6.88868163252382e-27,0,0
"131",7.58290002916171e-27,0,0
"132",4.77689421818151e-35,0,0
"133",2.3949546471665e-21,0,0
"134",1,1,1
"135",1,1,1
"136",1,1,1
"137",1.29135980090939e-29,0,0
"138",1.84533761088448e-32,0,0
"139",0,0,0
"140",1.0179732588979e-32,0,0
"141",0.950936794281006,1,0
"142",1,1,0
"143",1,1,1
"144",1,1,1
