"","","","validation_labels_k"
"1",1,1,1
"2",9.01697044748929e-22,0,0
"3",1,1,1
"4",1.18241328622425e-21,0,1
"5",3.78730655938853e-05,0,1
"6",1,1,1
"7",1,1,1
"8",1,1,1
"9",5.8351141983984e-21,0,0
"10",1.23197546052424e-21,0,0
"11",1,1,1
"12",1,1,1
"13",1,1,1
"14",0.999414086341858,1,0
"15",1,1,1
"16",1,1,1
"17",1,1,1
"18",1,1,1
"19",1,1,1
"20",1,1,1
"21",1,1,1
"22",1,1,1
"23",1,1,1
"24",4.60527893597629e-10,0,0
"25",1,1,1
"26",2.70185861521768e-27,0,0
"27",1,1,1
"28",3.51651763264016e-11,0,0
"29",1,1,1
"30",1,1,1
"31",2.75150391360057e-08,0,0
"32",9.41779068729878e-28,0,0
"33",2.95089716928487e-06,0,0
"34",1,1,1
"35",1,1,1
"36",1,1,1
"37",1,1,1
"38",3.89020760066862e-24,0,0
"39",0.00194768107030541,0,0
"40",1,1,1
"41",1,1,1
"42",1,1,1
"43",1,1,1
"44",1,1,1
"45",1,1,1
"46",1,1,1
"47",1,1,1
"48",1,1,1
"49",1.94069209861434e-36,0,0
"50",1,1,1
"51",1.06885326268615e-21,0,0
"52",5.52671845666249e-16,0,0
"53",1,1,1
"54",1,1,1
"55",3.18184935550983e-16,0,0
"56",1.50799982568366e-33,0,0
"57",2.37536051886685e-25,0,0
"58",4.60527893597629e-10,0,0
"59",4.41112542381237e-32,0,0
"60",2.34815313894521e-13,0,0
"61",0.996147751808167,1,0
"62",3.34130238035419e-21,0,0
"63",8.47350245525291e-11,0,0
"64",1,1,1
"65",1.55263314047288e-31,0,0
"66",1,1,1
"67",3.44093837782641e-23,0,0
"68",1,1,1
"69",1.90774344883724e-20,0,0
"70",1,1,1
"71",3.74237420244875e-17,0,0
"72",0.0340565294027328,0,1
"73",1,1,1
"74",2.82332717989928e-19,0,0
"75",1.31799259296031e-26,0,0
"76",2.55897625138501e-12,0,0
"77",1.9402175327785e-22,0,0
"78",1.94352971359492e-21,0,0
"79",1,1,1
"80",0.999999523162842,1,1
"81",1,1,1
"82",2.55828354056575e-08,0,0
"83",9.81062318981589e-31,0,0
"84",1,1,1
"85",1,1,1
"86",2.44473641330956e-09,0,1
"87",1,1,1
"88",1,1,1
"89",0.000273543759249151,0,0
