"","","","validation_labels_k"
"1",3.74512484681919e-20,0,0
"2",1.1079481237079e-35,0,0
"3",1.2978173470562e-17,0,0
"4",0,0,0
"5",2.63284944238135e-31,0,0
"6",5.91920725785942e-29,0,0
"7",8.18873559182975e-06,0,0
"8",4.39677287633611e-12,0,0
"9",4.12589542975184e-05,0,0
"10",1.59518088596597e-16,0,0
"11",4.47968953598554e-11,0,0
"12",1.58869445376908e-13,0,0
"13",0,0,0
"14",7.70348651579689e-20,0,0
"15",1.48855788021771e-38,0,0
"16",5.35317487093955e-35,0,0
"17",2.36603739267593e-07,0,0
"18",1.33815707947805e-24,0,0
"19",1.08591682128063e-14,0,0
"20",4.02084740943784e-19,0,0
"21",1,1,1
"22",2.38967281518399e-08,0,0
"23",1.98053231351603e-21,0,0
"24",1.12394127338433e-09,0,1
"25",1,1,0
"26",1.20198477723364e-32,0,0
"27",1.73149295196038e-31,0,0
"28",1.47734986057106e-25,0,0
"29",4.38583284680749e-35,0,0
"30",5.22536861398148e-32,0,0
"31",5.2424209570745e-05,0,0
"32",6.43146170001274e-12,0,1
"33",0,0,0
"34",1.04495928253437e-26,0,0
"35",1.17275585937475e-35,0,0
"36",3.61990949368507e-12,0,0
"37",3.58532394375716e-28,0,0
"38",1.25127637201281e-13,0,0
"39",1.22886477900324e-34,0,0
"40",2.5305240355051e-27,0,0
"41",1.44350348930694e-30,0,0
"42",0.000413059868151322,0,0
"43",0,0,0
"44",3.31300812337285e-38,0,0
"45",0.26249286532402,0,0
"46",3.88337619144715e-22,0,0
"47",1.17697655783966e-22,0,0
"48",4.42610190174778e-28,0,0
"49",1.36052368980024e-21,0,0
"50",1,1,1
"51",4.92743270587856e-30,0,0
"52",2.98547375697896e-21,0,0
"53",1.42985042540402e-24,0,0
"54",1.4702791545693e-15,0,0
"55",1.02201597480469e-17,0,0
"56",2.02679705855062e-27,0,0
"57",0,0,0
"58",1.22906541630226e-28,0,0
"59",4.71976432929054e-28,0,0
"60",0.0115707023069263,0,0
"61",1.78314340289892e-13,0,0
"62",3.71353212167352e-33,0,0
"63",1.75137804107363e-13,0,0
"64",1.40705384900924e-25,0,0
"65",1,1,0
"66",3.46188287879666e-32,0,0
"67",2.79587925922324e-19,0,0
"68",3.93372343125557e-31,0,0
"69",1.01640918918669e-25,0,0
"70",0.999996542930603,1,1
"71",0.00503299385309219,0,0
"72",0,0,0
"73",0,0,0
"74",4.79954857719518e-33,0,0
"75",1.16031848026888e-27,0,0
"76",3.8187037082818e-14,0,0
"77",1.00594576071811e-11,0,0
"78",5.22203515101731e-19,0,0
"79",1,1,1
"80",9.28036794829896e-23,0,0
"81",1.4508941194747e-13,0,0
"82",1.52825373883614e-11,0,0
"83",3.61473615906106e-30,0,0
"84",0,0,0
"85",2.1820165945673e-17,0,0
"86",2.02886967082014e-20,0,0
"87",2.9535776240913e-19,0,0
"88",2.48290366045012e-09,0,1
"89",2.3107654140148e-28,0,0
"90",5.37846205949669e-32,0,0
"91",0.00187632662709802,0,0
"92",3.79627485427753e-27,0,0
"93",0.082326203584671,0,0
"94",1,1,1
"95",1.55804944310018e-17,0,0
"96",6.60216672998537e-11,0,0
"97",0.999999284744263,1,1
"98",0,0,0
"99",1.67829512065509e-06,0,0
"100",1,1,0
"101",2.20566947982086e-22,0,0
"102",2.81208106978232e-21,0,0
"103",0,0,0
"104",2.03050602984496e-25,0,0
"105",1.0671450790592e-23,0,0
"106",4.39059600272243e-31,0,0
"107",1.41184633428715e-11,0,0
"108",1,1,1
"109",0.991455078125,1,1
"110",4.46937278520034e-33,0,0
"111",3.88828873421294e-34,0,0
"112",0.00142391677945852,0,0
"113",0.999691843986511,1,0
"114",0,0,0
"115",1.5537707839056e-31,0,0
"116",7.77772824985846e-14,0,0
"117",1.63952705578563e-11,0,0
"118",5.43624195616871e-31,0,0
"119",1.91765874013594e-13,0,0
"120",1.91469047351298e-21,0,1
"121",0,0,0
"122",0.994859457015991,1,0
"123",4.32079075097023e-18,0,0
"124",1.30826183468963e-23,0,0
"125",5.74856657340253e-31,0,0
"126",5.62503856826879e-08,0,0
"127",2.74421011276485e-33,0,0
"128",1.82657783894048e-29,0,0
"129",0.979512393474579,1,1
"130",3.53971680525783e-13,0,0
"131",4.14307725966006e-25,0,0
"132",5.06870342888128e-30,0,0
"133",6.56219251148802e-30,0,0
"134",1.75263673047909e-33,0,0
"135",2.78812352113571e-28,0,0
"136",0,0,0
"137",4.38002360653114e-31,0,0
"138",4.55735981444676e-36,0,0
"139",2.81274286605153e-31,0,0
"140",1.70561328949326e-10,0,0
"141",0,0,0
"142",5.43624195616871e-31,0,0
"143",0,0,0
"144",1.83868108086062e-27,0,0
"145",1.05151362272854e-25,0,0
"146",0,0,0
"147",2.34409515622125e-35,0,0
"148",0,0,0
"149",6.00907355647696e-29,0,0
"150",3.38271645064536e-27,0,0
"151",2.00609214068305e-25,0,0
"152",4.43314976965122e-20,0,0
"153",5.42597674354659e-27,0,0
"154",1,1,1
"155",2.36661619374215e-31,0,0
"156",0,0,0
"157",5.46348048804069e-22,0,0
"158",0,0,0
"159",0,0,0
"160",1,1,1
"161",0.000253069738391787,0,1
"162",1.21554641000921e-16,0,0
"163",9.98239286786884e-08,0,0
"164",8.53683734918576e-29,0,0
"165",5.15039504261823e-28,0,0
"166",1,1,0
"167",7.25917759075045e-28,0,0
"168",1.01244299878767e-32,0,0
"169",3.61349549254605e-15,0,0
"170",1.0039601131186e-22,0,0
"171",5.38036663949202e-26,0,0
"172",2.89762261479123e-26,0,0
