"","","","validation_labels_k"
"1",1,1,1
"2",9.9361248430796e-05,0,0
"3",1,1,1
"4",4.53030361313722e-06,0,0
"5",0.999970316886902,1,1
"6",4.94637133670039e-05,0,1
"7",1,1,1
"8",3.50011186700527e-10,0,0
"9",1.57316840760854e-13,0,0
"10",4.07450579587021e-06,0,0
"11",2.22782523451315e-06,0,0
"12",1.05502065417262e-11,0,0
"13",1,1,1
"14",1.0316535963284e-06,0,0
"15",0.99999988079071,1,1
"16",6.42753732182921e-12,0,0
"17",1,1,1
"18",0.999362051486969,1,0
"19",1.4840928997728e-05,0,0
"20",0.973472952842712,1,1
"21",1,1,1
"22",0.999999523162842,1,1
"23",1,1,1
"24",1.34103802338359e-05,0,0
"25",0.973472952842712,1,1
"26",0.99999988079071,1,1
"27",0.491771578788757,0,0
"28",2.340438641113e-06,0,0
"29",1.95481462128555e-08,0,0
"30",7.32554070737024e-08,0,0
"31",1.39298720114311e-07,0,1
"32",3.33800453518052e-05,0,1
"33",1.25327119349095e-06,0,0
"34",0.000678649521432817,0,0
"35",1.4809532444815e-07,0,0
"36",1.88951618240729e-10,0,0
"37",8.85429585650854e-07,0,0
"38",1.44469740960346e-17,0,0
"39",9.3139706017209e-12,0,0
"40",0.124756932258606,0,0
"41",0.000144094199640676,0,0
"42",1.90002180655569e-10,0,0
"43",2.00881029340091e-14,0,0
"44",0.000376599840819836,0,0
"45",2.80240078609495e-06,0,0
"46",1.5012144088597e-12,0,0
"47",1,1,1
"48",3.55214041292129e-07,0,0
"49",1,1,1
"50",1,1,1
"51",8.21100980634551e-16,0,0
"52",0.999912142753601,1,1
"53",8.18127683654968e-12,0,0
"54",1,1,1
"55",9.97897653398638e-10,0,0
"56",1,1,1
"57",1,1,1
"58",1.22108073652427e-10,0,0
"59",4.24293178369339e-09,0,0
"60",5.53283200588339e-07,0,0
"61",5.391296781454e-06,0,0
"62",7.6683920724463e-07,0,0
"63",0.000140607167850249,0,0
"64",1.48338187955233e-06,0,0
"65",2.11532005778281e-06,0,0
"66",9.80608816369966e-10,0,0
"67",1.42903554660734e-05,0,0
"68",0.995889604091644,1,1
"69",6.71665038680658e-05,0,0
"70",5.37462847205461e-06,0,0
"71",6.05771891143368e-17,0,0
"72",4.32039378210902e-05,0,0
"73",5.13305451477208e-07,0,0
"74",8.50293204734953e-08,0,0
"75",5.34203659086074e-09,0,0
"76",1,1,1
"77",0.0019461476476863,0,0
"78",7.88860745615239e-07,0,0
"79",1,1,1
"80",2.23026672756532e-05,0,0
"81",1,1,1
"82",0.99944657087326,1,1
"83",0.0114951161667705,0,0
"84",1,1,1
"85",0.973545551300049,1,0
"86",1,1,1
"87",4.34192637399633e-09,0,0
"88",1,1,1
"89",6.43683994994149e-11,0,0
"90",1,1,1
"91",4.22107696018692e-11,0,0
"92",0.0156953316181898,0,1
"93",1,1,1
"94",0.99999725818634,1,1
"95",1,1,1
"96",1,1,1
"97",1.70051977734691e-14,0,0
"98",0.99999725818634,1,1
"99",6.41371741494368e-07,0,0
"100",1,1,1
"101",4.36761553146425e-07,0,0
"102",7.87001075419624e-10,0,0
"103",4.7280654058568e-08,0,0
"104",1.75440073579836e-09,0,0
"105",5.4910781699391e-08,0,0
"106",1.34635712356612e-07,0,0
"107",1,1,1
"108",4.65379962406587e-05,0,0
"109",4.46252954588999e-08,0,0
"110",1,1,1
"111",1,1,1
"112",1,1,1
"113",2.65613095962181e-07,0,0
"114",2.45350292971125e-05,0,0
"115",0.000713009387254715,0,0
"116",1,1,1
"117",1,1,1
"118",1.88032939912874e-11,0,0
"119",1,1,1
"120",1,1,1
"121",1,1,1
"122",1,1,1
"123",1,1,1
"124",1,1,1
"125",1.0747883694151e-09,0,0
"126",7.47412798318692e-07,0,0
"127",9.27776909520617e-06,0,0
"128",2.34423347400536e-09,0,0
"129",7.42647330298496e-07,0,0
"130",2.40673325713203e-09,0,0
"131",2.96428472046362e-11,0,0
"132",4.83363349346178e-10,0,0
"133",9.19897935602876e-09,0,0
"134",1.40452338648345e-09,0,0
"135",8.01797343796817e-12,0,0
"136",3.71360791007191e-08,0,0
"137",1,1,1
"138",4.85150124518441e-08,0,0
"139",1,1,1
"140",3.90193960475571e-10,0,0
"141",6.11301800290676e-08,0,0
"142",0.283077657222748,0,0
"143",0.0438779927790165,0,1
"144",1.99196936723212e-10,0,0
"145",1.5482384263521e-09,0,0
"146",1,1,1
"147",1,1,1
"148",2.98291269018591e-07,0,0
"149",1,1,1
"150",1,1,1
"151",3.83253222935309e-07,0,0
"152",1,1,1
"153",1,1,1
"154",1,1,1
"155",1,1,1
"156",1,1,1
"157",8.6393017184605e-09,0,0
"158",1,1,1
"159",1,1,1
"160",1,1,1
"161",1,1,1
"162",7.29470048099756e-05,0,0
"163",2.57847148077417e-08,0,0
"164",1,1,1
"165",2.4533228497603e-05,0,0
"166",1.45067222123707e-10,0,0
"167",1,1,1
"168",2.83666991805764e-12,0,0
"169",1,1,1
"170",1.12918409431867e-13,0,0
"171",2.75051603715326e-09,0,0
"172",1,1,1
"173",1,1,1
"174",0.998932659626007,1,1
"175",0.225204974412918,0,0
"176",1.12971993075917e-05,0,0
"177",8.35324271974969e-08,0,0
"178",0.813862204551697,1,0
"179",5.33422683801632e-09,0,0
"180",8.69897746724746e-07,0,0
"181",2.2874335314782e-08,0,0
"182",1,1,1
"183",1.38758866796707e-06,0,0
"184",0.0921285152435303,0,1
"185",0.999892711639404,1,0
"186",7.38683447742972e-10,0,0
"187",1.05001596750753e-07,0,0
"188",1,1,1
"189",1.61083914917981e-06,0,0
"190",4.3864015424333e-06,0,0
"191",1,1,1
"192",1,1,1
"193",1,1,1
"194",3.4386437619105e-05,0,0
"195",0.0137647446244955,0,0
"196",1.04655433624812e-12,0,0
"197",1,1,0
"198",1.0181643084195e-08,0,0
"199",1,1,1
"200",1,1,1
"201",1,1,1
"202",0.997565984725952,1,0
"203",1,1,1
"204",1.2769434121207e-10,0,0
"205",1,1,1
"206",1,1,1
"207",1,1,1
"208",2.26076704024081e-08,0,0
"209",1.05578668030404e-09,0,0
"210",1.68577840575779e-09,0,0
"211",6.15750934684911e-07,0,0
"212",1,1,1
"213",8.42701552983272e-08,0,0
"214",1,1,1
"215",1,1,1
"216",3.1088347451913e-09,0,0
"217",4.07782252409561e-08,0,0
"218",1.94030347344665e-10,0,0
"219",1,1,1
"220",5.01453939705243e-07,0,1
"221",2.75941900440557e-08,0,0
"222",1.86156530190829e-08,0,0
"223",0.999998569488525,1,1
"224",9.36329615797149e-06,0,0
"225",6.27816518772306e-07,0,0
"226",1,1,1
"227",1,1,1
"228",7.8573263451176e-09,0,0
"229",0.00337869115173817,0,1
"230",1,1,1
