"","","","validation_labels_k"
"1",1.34505548116951e-17,0,0
"2",1,1,1
"3",3.30338261846919e-05,0,1
"4",1.84802157729758e-17,0,0
"5",1.17671757754456e-12,0,0
"6",1.28124015127227e-17,0,0
"7",1.21200095477126e-29,0,0
"8",2.80625287958648e-20,0,0
"9",1.36657725819817e-30,0,0
"10",0.000180103364982642,0,0
"11",1.73447478319668e-23,0,0
"12",3.99729077092035e-29,0,0
"13",1.35544186047058e-21,0,0
"14",6.33684882538288e-16,0,0
"15",7.5564879346141e-32,0,0
"16",3.73401769302849e-17,0,0
"17",1.00492138699337e-06,0,0
"18",1,1,1
"19",1.85849960646569e-16,0,0
"20",8.03649729210881e-35,0,0
"21",1.04004860199596e-32,0,0
"22",0.868293404579163,1,0
"23",4.01430544476831e-18,0,0
"24",4.78270727080645e-29,0,1
"25",1.02581294888326e-16,0,0
"26",6.70566627229109e-25,0,0
"27",3.17345075018238e-05,0,0
"28",3.45600959474117e-33,0,0
"29",3.58034828775599e-21,0,0
"30",2.65731057628006e-14,0,0
"31",1.5179278944899e-09,0,0
"32",1.3476357718287e-14,0,0
"33",0.998123109340668,1,0
"34",9.04460866009589e-20,0,0
"35",2.91753691789344e-30,0,0
"36",6.46514604511125e-28,0,0
"37",1.00395771696071e-08,0,0
"38",7.37550509555263e-09,0,0
"39",1.81499066668799e-31,0,0
"40",7.33793550588535e-37,0,0
"41",5.18510482916073e-30,0,0
"42",1.03026226075786e-27,0,0
"43",7.13394970979213e-18,0,0
"44",2.5509304165669e-31,0,0
"45",6.31462446744778e-31,0,0
"46",1.79555680633302e-31,0,0
"47",2.17176930643516e-32,0,0
"48",4.56600033101626e-32,0,0
"49",1.46997336403628e-34,0,0
"50",0.999943494796753,1,0
"51",6.80265238820861e-30,0,0
"52",8.69167096833805e-22,0,0
"53",1.09984312389312e-18,0,0
"54",1.71549047716489e-31,0,0
"55",1.07250127481567e-27,0,0
"56",3.40848549384987e-09,0,0
"57",6.43901330477092e-06,0,0
"58",7.15429866821642e-28,0,0
"59",5.14960522940999e-22,0,0
"60",6.48338031724279e-33,0,0
"61",7.50478530778685e-23,0,0
"62",4.24226071808098e-20,0,0
"63",5.8670187905003e-18,0,0
"64",8.96010156343952e-26,0,0
"65",2.63404369930248e-13,0,0
"66",6.82133631874017e-15,0,0
"67",4.0291431624421e-17,0,0
"68",1,1,1
"69",2.51494733598202e-24,0,1
"70",3.49636092754425e-18,0,0
"71",1.08960991236477e-29,0,0
"72",1.9711941129052e-28,0,0
"73",1.09758627160007e-29,0,0
"74",3.84874152285307e-18,0,0
"75",2.33992413147872e-34,0,0
"76",6.20403303733484e-29,0,0
"77",2.43215919547935e-21,0,0
"78",7.5296662973926e-18,0,0
"79",4.10293374597451e-28,0,0
"80",0.490117430686951,0,0
"81",1.67194348643651e-11,0,0
"82",1.20798249875209e-11,0,0
"83",5.79831950434659e-23,0,0
"84",0.999976992607117,1,0
"85",8.95699172583972e-26,0,0
"86",8.95699172583972e-26,0,0
"87",1.03655605082617e-23,0,0
"88",1.21016504242101e-32,0,0
"89",5.38870781519525e-33,0,0
"90",7.11181061909084e-24,0,0
"91",0,0,0
"92",1.6381818577438e-31,0,0
"93",2.51475544556683e-24,0,0
"94",1.08359705796707e-26,0,0
"95",7.74239846936332e-29,0,0
"96",3.42619708354115e-34,0,0
"97",8.72358996106813e-30,0,0
"98",7.92634291035471e-35,0,0
"99",3.40932975898086e-32,0,0
"100",1.06877029097772e-16,0,0
"101",6.76488312376932e-19,0,0
"102",3.52950796618577e-29,0,0
"103",2.86155864628879e-12,0,0
"104",5.15913474491609e-17,0,0
"105",1.69746612857611e-30,0,0
"106",1.08230676162105e-21,0,0
"107",2.18052962161095e-15,0,0
"108",5.58935633424884e-21,0,0
"109",2.5077298842413e-27,0,0
"110",2.28640248696979e-32,0,0
"111",2.21532815877629e-34,0,0
"112",6.97356931518545e-15,0,0
"113",1.67767552919555e-32,0,0
"114",1.03877053776967e-27,0,0
"115",5.50777934501512e-30,0,0
"116",1.54365855013079e-36,0,0
"117",2.90973464466952e-30,0,0
"118",1.48485502958017e-30,0,0
"119",5.2682978880787e-33,0,0
"120",4.16405750847248e-24,0,0
"121",6.34261453018944e-28,0,0
"122",4.92549015083336e-14,0,0
"123",2.53108243999239e-13,0,0
"124",3.39549615091528e-08,0,0
"125",8.76080780492703e-30,0,0
"126",1.35388635298323e-21,0,0
"127",8.96752178632925e-26,0,0
"128",1.01177766663411e-27,0,0
"129",2.84581187312887e-31,0,0
"130",2.79328669857537e-28,0,0
"131",4.95553989314485e-22,0,0
"132",1.72713247258263e-16,0,0
"133",6.12739740635278e-24,0,0
"134",6.77620071165563e-10,0,0
"135",6.47252903501676e-34,0,0
"136",5.0875050202123e-33,0,0
"137",0.418565154075623,0,0
"138",1,1,1
"139",2.1003394579111e-09,0,0
"140",0.910709619522095,1,0
"141",2.09074064706179e-30,0,0
"142",9.82485966904588e-15,0,0
"143",1.12466824742086e-09,0,0
"144",2.01372742480999e-07,0,0
"145",1.16600858746096e-07,0,0
"146",1.88152779604299e-22,0,0
"147",6.01187737343824e-27,0,0
"148",0.999989986419678,1,0
"149",5.47441498371127e-21,0,0
"150",4.51587019893109e-32,0,0
"151",2.79018739581236e-28,0,0
"152",1.57006363890766e-27,0,0
"153",6.38263776184624e-28,0,0
"154",3.91302697241838e-30,0,0
"155",6.8272631324362e-05,0,0
"156",6.96437995896545e-20,0,0
"157",3.8909331554862e-25,0,0
"158",5.18638426378398e-25,0,0
"159",7.76852974310183e-12,0,0
"160",0.998927414417267,1,0
"161",1.42686929539129e-25,0,0
"162",9.78987974942312e-15,0,0
"163",2.13723256057483e-19,0,0
"164",9.71063052190857e-09,0,0
"165",0.0010978898499161,0,0
"166",0.244669437408447,0,0
"167",7.23755473955312e-13,0,0
"168",5.52422996236146e-09,0,0
"169",5.54730376437635e-19,0,0
"170",3.20726815754626e-32,0,0
"171",3.23367999044422e-10,0,0
"172",3.05502252998229e-15,0,1
"173",0.165962740778923,0,0
"174",5.11646777630387e-17,0,0
"175",1.81520425401153e-32,0,0
"176",2.69556390332225e-23,0,0
"177",1.08548229910692e-21,0,0
"178",2.42588846788294e-08,0,1
"179",3.02024841692366e-30,0,0
"180",1.18046727045757e-27,0,0
"181",1.80825701145474e-26,0,0
"182",1.10464513032841e-25,0,0
"183",8.22237874185845e-33,0,0
"184",1.16791252705385e-34,0,0
"185",8.08253820165308e-16,0,0
"186",3.42317308575275e-30,0,0
"187",1.63008606612891e-10,0,0
"188",1.47900908100546e-12,0,0
"189",3.9065132422314e-13,0,0
"190",9.60264046945459e-17,0,0
"191",3.95644785294679e-31,0,0
"192",1.85930179610805e-30,0,0
"193",1.96071089103191e-27,0,0
"194",1.55277490421213e-07,0,0
"195",8.14478828348522e-14,0,0
"196",7.86047404943702e-09,0,0
"197",7.56916468198433e-29,0,0
"198",2.71764731494605e-24,0,0
"199",7.93919873992726e-21,0,0
"200",7.1062804161164e-31,0,0
"201",8.81877466707884e-24,0,0
"202",2.46910343231524e-21,0,0
"203",4.29406194266143e-38,0,0
"204",4.00204715960615e-31,0,0
"205",1.64637242590406e-28,0,0
"206",4.31411122103764e-11,0,0
"207",5.14237882175606e-23,0,0
"208",4.65063887098589e-26,0,0
"209",1.45890556037774e-13,0,0
"210",1.58070826526587e-25,0,0
"211",1.20620268312452e-30,0,0
"212",1.25697214448145e-16,0,0
"213",3.57075867725556e-29,0,0
"214",1.11240982546695e-16,0,0
"215",1.69636967299607e-33,0,0
"216",4.96619903120086e-35,0,0
"217",2.66250542934558e-14,0,0
"218",1.12236812183607e-14,0,0
"219",1.06334357496962e-06,0,0
"220",1,1,1
"221",1.67194348643651e-11,0,0
"222",3.16706990494131e-12,0,0
"223",2.63571986981149e-26,0,0
"224",0.908473372459412,1,0
"225",1.36922204995786e-31,0,0
"226",1.00125737060939e-27,0,0
"227",7.2288080829399e-28,0,0
"228",6.32510520987757e-18,0,0
"229",2.88408432349955e-31,0,0
"230",1.35771528324929e-26,0,0
"231",2.23059814075812e-21,0,0
"232",9.00239089000972e-31,0,0
"233",4.84754121974018e-31,0,0
"234",2.41716040105923e-33,0,0
"235",6.87725701609372e-28,0,0
"236",1.70565521187835e-18,0,0
"237",1.08005045376151e-29,0,0
"238",1.63694671410764e-29,0,0
"239",2.8908471775987e-31,0,0
"240",3.17048429094004e-16,0,0
"241",3.27522683377521e-28,0,0
"242",5.87181292430658e-32,0,0
"243",4.28901238469111e-19,0,0
"244",0.777999520301819,1,0
"245",4.13231373909747e-32,0,0
"246",2.07774680303746e-32,0,0
"247",2.29249921033192e-24,0,0
"248",2.12567157414106e-18,0,0
"249",1.61921633220571e-28,0,0
"250",1.41579077627591e-27,0,0
"251",1.93934883816359e-25,0,0
"252",5.43050366294573e-30,0,0
"253",9.49651006343743e-35,0,0
"254",3.17628911623012e-27,0,0
"255",3.0788509833171e-32,0,0
"256",2.90517184182531e-18,0,0
"257",1.8866086239172e-30,0,0
"258",1.85841647018674e-29,0,0
