"","","","validation_labels_k"
"1",1,1,0
"2",1,1,1
"3",1,1,1
"4",6.17439497807268e-24,0,0
"5",1,1,1
"6",0.0354002490639687,0,0
"7",1.90091871598592e-31,0,0
"8",3.26533488837914e-20,0,0
"9",2.90092011500482e-25,0,0
"10",1,1,1
"11",1,1,1
"12",1,1,1
"13",1.89544883074832e-19,0,0
"14",0.995477974414825,1,1
"15",1.89414819828926e-07,0,1
"16",1,1,1
"17",3.88244037431111e-31,0,0
"18",9.22627165639289e-12,0,0
"19",1,1,1
"20",2.59547218642711e-25,0,0
"21",9.25666638799e-18,0,0
"22",1.17243352804053e-07,0,1
"23",2.12266067894085e-30,0,0
"24",2.58951785891869e-18,0,0
"25",1,1,1
"26",2.58951785891869e-18,0,0
"27",5.12380900424028e-18,0,0
"28",1,1,1
"29",3.67103756185826e-26,0,0
"30",0.0019531762227416,0,0
"31",1,1,1
"32",1,1,1
"33",1,1,1
"34",2.52735192716288e-18,0,0
"35",3.63681654236281e-12,0,0
"36",9.2180418096723e-19,0,0
"37",1,1,1
"38",0.000256147788604721,0,0
"39",1,1,1
"40",3.58910565859462e-18,0,0
"41",1,1,1
"42",1,1,1
"43",0.0158462319523096,0,0
"44",3.72181824012718e-31,0,0
"45",1,1,1
"46",1.73224532318272e-06,0,0
"47",1,1,0
"48",4.46387482401003e-23,0,0
"49",1,1,1
"50",2.10288986533045e-23,0,0
"51",4.75858927542289e-16,0,0
"52",1,1,1
"53",1,1,1
"54",1,1,1
"55",1,1,1
"56",5.86613710644019e-21,0,0
"57",1.32621099196996e-22,0,0
"58",1.20412582722866e-28,0,0
"59",1,1,1
"60",4.70225672509981e-22,0,0
"61",1.16494290969755e-37,0,0
"62",1,1,1
"63",1,1,1
"64",1,1,1
"65",0.999998807907104,1,1
"66",1,1,1
"67",1,1,1
"68",1,1,1
"69",1,1,1
"70",1,1,1
"71",1,1,1
"72",1,1,1
"73",0.000107739258965012,0,1
"74",1,1,1
"75",1,1,1
"76",1,1,1
"77",0.0708886682987213,0,1
"78",1,1,1
"79",1,1,1
"80",0.999998807907104,1,1
"81",6.37442643780957e-24,0,0
"82",5.23108066466469e-14,0,0
"83",1.19604387344537e-16,0,0
"84",3.90038936342934e-15,0,0
"85",1,1,1
"86",1,1,1
"87",1,1,1
"88",1,1,1
"89",3.73850352450964e-19,0,0
"90",6.89344376394151e-26,0,0
"91",3.73054658081478e-38,0,0
"92",9.93796087821981e-19,0,0
"93",7.81031211927186e-11,0,0
"94",1.85425911250377e-37,0,0
"95",6.81806223517614e-29,0,0
"96",5.35232295895944e-33,0,0
"97",5.67801648080639e-24,0,0
"98",2.1067156401159e-27,0,0
"99",1.86312831829127e-08,0,0
"100",1,1,1
"101",1,1,1
