"","","","validation_labels_k"
"1",1,1,1
"2",1.01471539437625e-06,0,0
"3",0.714607775211334,1,1
"4",1,1,1
"5",1,1,1
"6",1,1,1
"7",1,1,1
"8",1,1,1
"9",1,1,1
"10",1,1,1
"11",1,1,1
"12",0.999999165534973,1,1
"13",1,1,1
"14",6.64364680585635e-16,0,0
"15",1,1,1
"16",1,1,1
"17",1,1,1
"18",1,1,1
"19",1,1,1
"20",1,1,1
"21",1,1,0
"22",3.2868051675905e-06,0,1
"23",7.21851300955478e-10,0,0
"24",1,1,1
"25",1,1,1
"26",4.87788742731254e-09,0,0
"27",1,1,1
"28",1.42291435800626e-22,0,0
"29",4.52293882685292e-13,0,0
"30",2.03948864106129e-24,0,1
"31",7.38454436488567e-12,0,0
"32",5.38781207148897e-11,0,0
"33",1.41943375456255e-11,0,0
"34",5.48793308270551e-17,0,0
"35",1.22783383460501e-08,0,0
"36",0.551210820674896,1,0
"37",1,1,1
"38",1,1,1
"39",1,1,1
"40",2.53749243839252e-09,0,1
"41",1,1,1
"42",2.1114076716582e-18,0,0
"43",1,1,1
"44",1,1,1
"45",1.173785832825e-19,0,0
"46",1,1,1
"47",1.99820737734058e-09,0,0
"48",1,1,1
"49",0.997863709926605,1,1
"50",1.18768859222289e-14,0,0
"51",4.00382623411133e-06,0,0
"52",1,1,1
"53",1,1,1
"54",1.00207248479991e-17,0,0
"55",1,1,1
"56",1,1,1
"57",1.52115547138054e-18,0,0
"58",1,1,1
"59",1.56574735131672e-17,0,0
"60",9.51788222346671e-14,0,0
"61",2.38717632328189e-08,0,0
"62",1,1,1
"63",1,1,1
"64",1.57936408092321e-14,0,0
"65",1,1,1
"66",1,1,1
"67",1,1,1
"68",5.64670109715754e-15,0,0
"69",1,1,1
"70",1,1,1
"71",8.68821290953004e-13,0,0
"72",1,1,1
"73",1.94048905633251e-13,0,0
"74",2.62814926147645e-19,0,0
"75",1,1,1
"76",1,1,1
"77",1,1,1
"78",1,1,1
"79",1,1,1
"80",1,1,1
"81",1,1,1
