"","","","validation_labels_k"
"1",0.0906410589814186,0,0
"2",0.0720881074666977,0,1
"3",1,1,1
"4",1,1,1
"5",1,1,1
"6",0.999976515769958,1,1
"7",1,1,1
"8",5.17231028709293e-20,0,0
"9",1,1,1
"10",1,1,1
"11",1,1,1
"12",1,1,1
"13",1,1,1
"14",3.12642808506219e-14,0,1
"15",1,1,1
"16",3.35261188589057e-15,0,0
"17",1,1,1
"18",5.64661002417505e-13,0,0
"19",1,1,1
"20",0.999998688697815,1,1
"21",0.0396740511059761,0,1
"22",1,1,1
"23",1,1,1
"24",1,1,1
"25",1,1,1
"26",1,1,1
"27",1,1,1
"28",4.19471792370563e-12,0,0
"29",1,1,1
"30",1,1,1
"31",7.00111124629643e-09,0,0
"32",3.17363486601607e-07,0,0
"33",1,1,1
"34",1,1,1
"35",1,1,1
"36",1,1,1
"37",3.45564400130439e-31,0,0
"38",4.02649675379507e-05,0,1
"39",1,1,1
"40",1,1,1
"41",1,1,1
"42",1,1,1
"43",1,1,1
"44",1,1,1
"45",4.61157251274713e-10,0,0
"46",5.73627178201107e-14,0,0
"47",1.73660854466022e-21,0,0
"48",2.62654154023242e-22,0,0
"49",1.38100732592231e-26,0,0
"50",5.13014603491305e-18,0,0
"51",4.17105456076983e-12,0,0
"52",8.57977516110657e-20,0,0
"53",1,1,1
"54",2.54360222116873e-17,0,0
"55",1,1,1
"56",1,1,1
"57",0.999981045722961,1,1
"58",1,1,1
"59",1,1,1
"60",1,1,1
"61",1,1,1
"62",1.01026196956677e-12,0,0
"63",1,1,1
"64",1,1,1
"65",1,1,1
"66",1,1,1
"67",1,1,1
"68",1,1,1
"69",6.51943433759434e-20,0,0
"70",1.40055036591341e-21,0,0
"71",0.876578688621521,1,1
"72",8.74337986045285e-15,0,0
"73",1,1,1
"74",1,1,1
"75",2.53792083908671e-26,0,0
"76",1,1,1
"77",0.642992317676544,1,0
"78",1,1,1
"79",1,1,1
"80",0.00422807643190026,0,1
"81",8.40176783198972e-20,0,0
"82",8.87107452417441e-16,0,0
"83",1,1,1
"84",1,1,1
"85",2.50081564885738e-14,0,0
"86",4.66087714281441e-15,0,0
"87",0.0512629337608814,0,0
"88",5.37603653553513e-19,0,0
"89",1.23192747134373e-15,0,0
"90",0.999993443489075,1,0
"91",1.0755819568331e-09,0,0
"92",6.24924645451636e-14,0,0
"93",2.59106955048617e-14,0,0
"94",1,1,1
"95",1,1,1
"96",1.53837768538158e-31,0,0
"97",2.31148277872895e-14,0,0
"98",1,1,1
"99",1,1,1
"100",1,1,1
"101",1,1,1
"102",1.44289191333218e-23,0,0
"103",1,1,1
"104",1,1,1
"105",1,1,1
"106",1,1,1
"107",1,1,1
"108",1,1,1
"109",1,1,1
"110",1,1,1
"111",1,1,1
"112",4.72166951912647e-22,0,0
"113",3.82891400357017e-18,0,0
"114",1.21850898715157e-15,0,0
"115",5.40016828080823e-26,0,0
"116",1,1,1
"117",1,1,1
"118",1,1,1
"119",0.999998092651367,1,1
"120",6.35232886121003e-19,0,0
"121",1,1,1
"122",0.184435531497002,0,1
"123",1.09213919020804e-23,0,0
"124",5.93748312932544e-28,0,0
"125",1.7718009680551e-19,0,0
"126",0.99999988079071,1,1
"127",1.6213482166379e-21,0,0
"128",2.11648201939771e-16,0,0
"129",1,1,1
"130",1,1,1
"131",1,1,1
"132",1,1,1
"133",1,1,1
"134",1.12087448697618e-11,0,1
"135",8.43872402630299e-16,0,0
"136",0.98405784368515,1,1
"137",0.999998807907104,1,1
"138",1,1,1
"139",6.0415917060852e-12,0,0
"140",7.31075876919673e-12,0,0
"141",0.996319532394409,1,1
"142",6.90656053872816e-16,0,0
"143",2.52779859010289e-23,0,0
"144",1,1,1
"145",4.33678314750943e-22,0,0
"146",6.56359550044172e-11,0,0
"147",2.84489365398599e-09,0,0
