"","","","validation_labels_k"
"1",4.35173774903495e-19,0,0
"2",1.06023299864965e-19,0,0
"3",1,1,1
"4",2.20125523711645e-12,0,0
"5",2.38664256357879e-06,0,0
"6",3.19582453887169e-17,0,0
"7",0.189463376998901,0,0
"8",1,1,1
"9",1,1,1
"10",1,1,1
"11",2.07598638785104e-26,0,0
"12",2.54882081762654e-15,0,0
"13",1.66654414796289e-18,0,0
"14",1,1,0
"15",8.97884521645851e-20,0,0
"16",1.29502047974128e-10,0,0
"17",1.01650663816039e-24,0,0
"18",1.40726250097423e-11,0,0
"19",1,1,1
"20",1,1,1
"21",1.37674146813269e-26,0,0
"22",1,1,1
"23",1,1,1
"24",9.67705191153023e-13,0,0
"25",7.75321189763973e-15,0,0
"26",1,1,1
"27",1,1,1
"28",1,1,1
"29",1,1,1
"30",0.488204777240753,0,1
"31",3.24134463844036e-13,0,0
"32",1,1,1
"33",5.5851528486528e-06,0,1
"34",1,1,1
"35",1,1,1
"36",1,1,1
"37",1.46800161002908e-14,0,0
"38",4.04641468167687e-22,0,0
"39",1.47889676189555e-15,0,0
"40",1,1,1
"41",1.9178326895142e-22,0,0
"42",0.999999761581421,1,1
"43",1,1,1
"44",4.65199082100298e-06,0,1
"45",9.904848424709e-18,0,0
"46",1.81464168595498e-19,0,0
"47",1.64356681042754e-10,0,0
"48",2.26116326183801e-12,0,0
"49",8.43884830191822e-17,0,0
"50",1.0288221823209e-17,0,0
"51",7.78317664364585e-21,0,0
"52",4.76249034940153e-25,0,0
"53",2.77715759938285e-36,0,0
"54",7.2717227794783e-08,0,0
"55",6.73539633213031e-20,0,0
"56",4.21329987113989e-18,0,0
"57",2.27482756125254e-28,0,0
"58",1,1,1
"59",1,1,1
"60",1,1,1
"61",1,1,1
"62",1,1,1
"63",1,1,1
"64",1,1,1
"65",4.39917744638403e-17,0,0
"66",2.4263552588653e-16,0,0
"67",1,1,1
"68",1,1,1
"69",5.40262553322419e-24,0,0
"70",4.59581144696131e-07,0,0
"71",2.5923552193774e-10,0,0
"72",0.999995827674866,1,0
"73",2.02442687613491e-10,0,1
"74",7.65149594616869e-14,0,0
"75",1.16739105361641e-12,0,0
"76",9.88481385633122e-09,0,0
"77",1,1,1
"78",2.10530541965869e-16,0,0
"79",3.67042590041999e-16,0,0
"80",1.29550119481214e-19,0,0
"81",1.88286852775832e-09,0,0
"82",0.971247673034668,1,1
"83",0.834728956222534,1,1
"84",6.63437194070582e-10,0,0
