"","","","validation_labels_k"
"1",0.999996900558472,1,1
"2",0.000589685223530978,0,0
"3",1.27980914754744e-09,0,0
"4",1.0280799500606e-07,0,0
"5",2.91773636501569e-12,0,0
"6",3.02412757946513e-07,0,0
"7",1.44074896457624e-09,0,0
"8",1.17864065174444e-08,0,0
"9",6.3207950158628e-12,0,0
"10",1,1,1
"11",1.05117078419426e-06,0,0
"12",3.06003158812018e-07,0,0
"13",0.00621454510837793,0,0
"14",1.54663198914662e-10,0,0
"15",8.73928115652234e-07,0,0
"16",1.54140544772474e-09,0,0
"17",9.45337797020329e-06,0,0
"18",1.19495538464243e-10,0,0
"19",4.50597621281384e-13,0,0
"20",1.87692119624217e-08,0,0
"21",4.96569629859778e-09,0,0
"22",0.0223298296332359,0,1
"23",1,1,1
"24",1,1,1
"25",0.996553659439087,1,1
"26",4.0577639026651e-09,0,0
"27",4.44239885837305e-05,0,1
"28",6.27262020103103e-09,0,0
"29",0.999979376792908,1,1
"30",1,1,1
"31",1,1,1
"32",1,1,1
"33",8.13929201815e-10,0,0
"34",1,1,1
"35",2.7086516149054e-14,0,0
"36",2.03961597611269e-10,0,0
"37",3.51144391341762e-11,0,0
"38",1.159111435306e-11,0,0
"39",1.15049109128407e-10,0,0
"40",4.18041317118423e-08,0,0
"41",0.000413219764595851,0,0
"42",9.02440388017567e-06,0,0
"43",7.16937241588807e-15,0,0
"44",4.69705220898509e-13,0,0
"45",1.96776199387347e-19,0,0
"46",8.15503753415214e-09,0,0
"47",7.58127693956112e-09,0,0
"48",4.84602196593187e-07,0,0
"49",1,1,1
"50",0.101295582950115,0,0
"51",0.999991297721863,1,1
"52",0.954225599765778,1,1
"53",1,1,1
"54",1,1,1
"55",8.23587171794316e-08,0,0
"56",1.96525622442323e-08,0,0
"57",1,1,1
"58",0.00956259574741125,0,0
"59",1.26897539303172e-05,0,0
"60",0.999832153320312,1,1
"61",1.2604193134081e-13,0,0
"62",1.62664870462237e-09,0,0
"63",2.19012825652953e-08,0,0
"64",9.61977941749126e-10,0,0
"65",6.57644307011651e-07,0,0
"66",2.49733005830421e-07,0,0
"67",1.20894094735036e-08,0,0
"68",6.76915377084697e-08,0,0
"69",3.91153692769208e-10,0,0
"70",1,1,1
"71",1,1,1
"72",1,1,1
"73",1.90841911718032e-10,0,0
"74",2.64972044305978e-09,0,0
"75",1.08081259497794e-07,0,0
"76",0.999996304512024,1,1
"77",7.09459563950077e-05,0,0
"78",1,1,1
"79",0.962792813777924,1,1
"80",0.963610708713531,1,1
"81",0.284873574972153,0,1
"82",2.12645705488512e-08,0,0
"83",1,1,1
"84",2.25245935325802e-06,0,0
"85",8.91750815412706e-08,0,0
"86",0.00162023340817541,0,0
"87",6.14955752986646e-10,0,0
"88",0.999998331069946,1,1
"89",1.18275320093453e-11,0,0
"90",1,1,1
"91",1,1,1
"92",0.999999523162842,1,1
"93",1,1,1
"94",1,1,1
"95",0.842807173728943,1,0
"96",1,1,1
"97",1,1,1
"98",1.70556836565083e-06,0,0
"99",1,1,1
"100",2.48341251563033e-07,0,0
"101",1.93446922480689e-07,0,0
"102",1,1,1
"103",1,1,1
"104",1.33853605283063e-11,0,0
"105",1,1,1
"106",1.72351271709309e-12,0,0
"107",1,1,1
"108",1.69360504287397e-07,0,0
"109",0.999983072280884,1,1
"110",0.999998211860657,1,1
"111",1,1,1
"112",6.19833606663178e-09,0,0
"113",1,1,1
"114",1,1,1
"115",1,1,1
"116",8.40387759382111e-10,0,0
"117",3.1484713503005e-08,0,0
"118",3.00754792788611e-20,0,0
"119",6.17624706933384e-08,0,0
"120",1.05037409880993e-08,0,0
"121",1.50791393260796e-10,0,0
"122",1.60845612384719e-08,0,0
"123",6.41757258446063e-10,0,0
"124",1.1026349278076e-10,0,0
"125",1.78930434913127e-08,0,0
"126",0.997411787509918,1,1
"127",6.90480874254717e-07,0,0
"128",1,1,1
"129",1,1,1
"130",1,1,1
"131",1,1,1
"132",9.87023582865731e-08,0,0
"133",1.04498676378739e-08,0,0
"134",1,1,1
"135",1,1,1
"136",1,1,1
"137",1,1,1
"138",0.999999761581421,1,1
"139",6.2277729639959e-09,0,0
"140",1.53100954136676e-09,0,0
"141",2.24127907131333e-05,0,0
"142",6.47225022021303e-07,0,0
"143",2.0428854788368e-11,0,0
"144",1.94846500045642e-11,0,0
"145",0.00109348876867443,0,0
"146",9.00621888177966e-09,0,0
"147",1,1,1
"148",2.76950913757901e-07,0,0
"149",0.997584819793701,1,1
"150",0.00375538854859769,0,0
"151",0.999994158744812,1,1
"152",0.000368744455045089,0,0
"153",0.999992489814758,1,1
"154",1,1,1
"155",0.999996781349182,1,1
"156",0.99999988079071,1,1
"157",0.999999523162842,1,1
"158",6.47373777848403e-12,0,0
"159",0.999963760375977,1,1
"160",3.4795455405856e-09,0,0
"161",0.986782014369965,1,0
"162",1.78284938895379e-11,0,0
"163",0.999999523162842,1,1
"164",3.22399246215355e-05,0,0
"165",0.957982897758484,1,1
"166",1,1,1
"167",0.348194658756256,0,1
"168",0.000110122011392377,0,0
"169",0.993700742721558,1,1
"170",6.91624424398185e-10,0,0
"171",0.999999761581421,1,1
"172",1.08394759834596e-09,0,0
"173",1,1,1
"174",1,1,1
